日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,2.56,2.57,2.58,2.55,84828,21793001.0,1.18,0.78,0.02,0.48
2020-01-03,2.57,2.59,2.59,2.57,70612,18251882.0,0.78,0.78,0.02,0.4
2020-01-06,2.59,2.61,2.63,2.57,113821,29697080.0,2.32,0.77,0.02,0.64
2020-01-07,2.61,2.62,2.63,2.6,73331,19163828.0,1.15,0.38,0.01,0.41
2020-01-08,2.61,2.62,2.68,2.6,171492,45314295.0,3.05,0.0,0.0,0.97
2020-01-09,2.64,2.63,2.65,2.61,83490,21962900.0,1.53,0.38,0.01,0.47
2020-01-10,2.63,2.62,2.64,2.6,51898,13570699.0,1.52,-0.38,-0.01,0.29
2020-01-13,2.61,2.63,2.64,2.61,46969,12321411.0,1.15,0.38,0.01,0.27
2020-01-14,2.63,2.65,2.66,2.62,73816,19538303.0,1.52,0.76,0.02,0.42
2020-01-15,2.65,2.61,2.65,2.6,67786,17737247.0,1.89,-1.51,-0.04,0.38
2020-01-16,2.62,2.63,2.67,2.6,96225,25400046.0,2.68,0.77,0.02,0.54
2020-01-17,2.64,2.65,2.67,2.64,68607,18177786.0,1.14,0.76,0.02,0.39
2020-01-20,2.65,2.69,2.69,2.63,115562,30932113.0,2.26,1.51,0.04,0.65
2020-01-21,2.68,2.75,2.76,2.67,189357,51852009.0,3.35,2.23,0.06,1.07
2020-01-22,2.75,2.75,2.78,2.7,138577,38043875.0,2.91,0.0,0.0,0.78
2020-01-23,2.74,2.66,2.74,2.63,135712,36462574.0,4.0,-3.27,-0.09,0.77
2020-02-03,2.39,2.39,2.43,2.39,182898,43776365.0,1.5,-10.15,-0.27,1.03
2020-02-04,2.36,2.42,2.45,2.34,143893,34622671.0,4.6,1.26,0.03,0.81
2020-02-05,2.42,2.42,2.48,2.4,142821,34765896.0,3.31,0.0,0.0,0.81
2020-02-06,2.43,2.46,2.47,2.41,116586,28384470.0,2.48,1.65,0.04,0.66
2020-02-07,2.44,2.53,2.56,2.42,136100,34056736.0,5.69,2.85,0.07,0.77
2020-02-10,2.54,2.52,2.54,2.5,116760,29425077.0,1.58,-0.4,-0.01,0.66
2020-02-11,2.53,2.61,2.65,2.52,208684,54196254.0,5.16,3.57,0.09,1.18
2020-02-12,2.62,2.63,2.69,2.61,107946,28425204.0,3.07,0.77,0.02,0.61
2020-02-13,2.61,2.54,2.62,2.53,136111,34978840.0,3.42,-3.42,-0.09,0.77
2020-02-14,2.5,2.54,2.56,2.5,64978,16520656.0,2.36,0.0,0.0,0.37
2020-02-17,2.55,2.59,2.59,2.52,114854,29521687.0,2.76,1.97,0.05,0.65
2020-02-18,2.58,2.59,2.61,2.56,93415,24098915.0,1.93,0.0,0.0,0.53
2020-02-19,2.59,2.57,2.6,2.56,78956,20399002.0,1.54,-0.77,-0.02,0.45
2020-02-20,2.59,2.64,2.67,2.59,177456,46599076.0,3.11,2.72,0.07,1.0
2020-02-21,2.62,2.64,2.65,2.61,137792,36237266.0,1.52,0.0,0.0,0.78
2020-02-24,2.63,2.67,2.7,2.61,188003,49797692.0,3.41,1.14,0.03,1.06
2020-02-25,2.6,2.67,2.67,2.56,234543,61425401.0,4.12,0.0,0.0,1.33
2020-02-26,2.64,2.78,2.89,2.62,480943,133362489.0,10.11,4.12,0.11,2.72
2020-02-27,2.77,2.94,3.05,2.76,797995,234883584.0,10.43,5.76,0.16,4.52
2020-02-28,2.83,2.74,2.93,2.72,437720,123343477.0,7.14,-6.8,-0.2,2.48
2020-03-02,2.78,2.87,2.91,2.78,289156,82319851.0,4.74,4.74,0.13,1.64
2020-03-03,2.95,2.89,2.95,2.84,257036,74347829.0,3.83,0.7,0.02,1.45
2020-03-04,2.9,2.88,2.9,2.83,162852,46667401.0,2.42,-0.35,-0.01,0.92
2020-03-05,2.92,2.92,2.95,2.88,202173,58868204.0,2.43,1.39,0.04,1.14
2020-03-06,2.89,3.02,3.08,2.88,433391,130242643.0,6.85,3.42,0.1,2.45
2020-03-09,3.0,3.32,3.32,2.97,1093610,358922560.0,11.59,9.93,0.3,6.19
2020-03-10,3.46,3.65,3.65,3.45,624952,224711380.0,6.02,9.94,0.33,3.54
2020-03-11,4.02,4.02,4.02,4.02,197162,79259180.0,0.0,10.14,0.37,1.12
2020-03-12,4.42,4.23,4.42,3.82,4052358,1714274944.0,14.93,5.22,0.21,22.93
2020-03-13,3.81,3.81,3.98,3.81,2508540,960274080.0,4.02,-9.93,-0.42,14.19
2020-03-16,3.62,3.43,3.74,3.43,1243036,437742432.0,8.14,-9.97,-0.38,7.03
2020-03-17,3.39,3.64,3.77,3.12,1668004,562621184.0,18.95,6.12,0.21,9.44
2020-03-18,3.53,3.63,3.83,3.52,1349177,493632624.0,8.52,-0.27,-0.01,7.63
2020-03-19,3.74,3.86,3.89,3.64,1254396,475085104.0,6.89,6.34,0.23,7.1
2020-03-20,3.9,3.56,3.9,3.47,1164547,432440432.0,11.14,-7.77,-0.3,6.59
2020-03-23,3.39,3.38,3.52,3.31,664604,226811620.0,5.9,-5.06,-0.18,3.76
2020-03-24,3.4,3.48,3.58,3.35,663369,228985170.0,6.8,2.96,0.1,3.75
2020-03-25,3.53,3.56,3.58,3.46,485074,170798078.0,3.45,2.3,0.08,2.74
2020-03-26,3.5,3.74,3.79,3.48,882963,325221072.0,8.71,5.06,0.18,5.0
2020-03-27,3.79,4.01,4.11,3.58,1494523,574698416.0,14.17,7.22,0.27,8.46
2020-03-30,3.7,3.91,4.11,3.64,1114831,435495488.0,11.72,-2.49,-0.1,6.31
2020-03-31,3.92,4.3,4.3,3.9,1843791,787279616.0,10.23,9.97,0.39,10.43
2020-04-01,4.29,3.87,4.4,3.87,1917625,798991760.0,12.33,-10.0,-0.43,10.85
2020-04-02,4.26,4.26,4.26,4.26,244749,104263074.0,0.0,10.08,0.39,1.38
2020-04-03,4.69,4.69,4.69,4.69,138715,65057517.0,0.0,10.09,0.43,0.78
2020-04-07,5.16,5.16,5.16,5.16,39671,20470395.0,0.0,10.02,0.47,0.22
2020-04-08,5.68,5.68,5.68,5.51,3243664,1840901504.0,3.29,10.08,0.52,18.35
2020-04-09,5.68,6.25,6.25,5.45,4257398,2501629536.0,14.08,10.04,0.57,24.09
2020-04-10,6.17,5.63,6.17,5.63,2730196,1571720368.0,8.64,-9.92,-0.62,15.45
2020-04-13,5.15,5.81,6.1,5.15,2359641,1352087456.0,16.87,3.2,0.18,13.35
2020-04-14,6.13,6.39,6.39,6.02,1279461,814629104.0,6.37,9.98,0.58,7.24
2020-04-15,6.46,6.04,6.66,5.9,3030944,1911179136.0,11.89,-5.48,-0.35,17.15
2020-04-16,5.66,6.16,6.32,5.66,2200982,1330389232.0,10.93,1.99,0.12,12.45
2020-04-17,6.0,5.86,6.2,5.58,2190796,1278470288.0,10.06,-4.87,-0.3,12.4
2020-04-20,5.83,5.48,5.84,5.4,1766842,977149904.0,7.51,-6.48,-0.38,10.0
