日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,4.68,4.73,4.73,4.66,148863,70036962.0,1.51,1.72,0.08,1.34
2020-01-03,4.71,4.75,4.76,4.7,161321,76225887.0,1.27,0.42,0.02,1.46
2020-01-06,4.72,4.74,4.76,4.69,199538,94351138.0,1.47,-0.21,-0.01,1.8
2020-01-07,4.72,4.79,4.79,4.71,190249,90382132.0,1.69,1.05,0.05,1.72
2020-01-08,4.99,4.84,5.05,4.82,561237,275327936.0,4.8,1.04,0.05,5.06
2020-01-09,4.87,4.89,4.9,4.8,326698,158156137.0,2.07,1.03,0.05,2.95
2020-01-10,4.89,4.82,4.89,4.82,156206,75564701.0,1.43,-1.43,-0.07,1.41
2020-01-13,4.82,4.82,4.83,4.78,188329,90388492.0,1.04,0.0,0.0,1.7
2020-01-14,4.8,4.82,4.85,4.8,176361,85162420.0,1.04,0.0,0.0,1.59
2020-01-15,4.81,4.78,4.83,4.76,116987,56059497.0,1.45,-0.83,-0.04,1.06
2020-01-16,4.79,4.71,4.79,4.71,119555,56770589.0,1.67,-1.46,-0.07,1.08
2020-01-17,4.74,4.72,4.75,4.71,97191,45958394.0,0.85,0.21,0.01,0.88
2020-01-20,4.71,4.75,4.75,4.67,80397,37813306.0,1.69,0.64,0.03,0.73
2020-01-21,4.73,4.68,4.74,4.68,87202,41011143.0,1.26,-1.47,-0.07,0.79
2020-01-22,4.68,4.65,4.68,4.59,101525,46968252.0,1.92,-0.64,-0.03,0.92
2020-01-23,4.64,4.49,4.64,4.43,129605,58847372.0,4.52,-3.44,-0.16,1.17
2020-02-03,4.04,4.04,4.04,4.04,42496,17168384.0,0.0,-10.02,-0.45,0.38
2020-02-04,3.64,3.85,3.89,3.64,246122,93357452.0,6.19,-4.7,-0.19,2.22
2020-02-05,3.85,3.91,3.99,3.84,161437,63112201.0,3.9,1.56,0.06,1.46
2020-02-06,3.89,3.92,3.93,3.82,174048,67479263.0,2.81,0.26,0.01,1.57
2020-02-07,3.9,3.89,3.91,3.85,128251,49711277.0,1.53,-0.77,-0.03,1.16
2020-02-10,3.87,4.03,4.04,3.83,249613,98341517.0,5.4,3.6,0.14,2.25
2020-02-11,4.04,4.1,4.17,4.0,240902,98170761.0,4.22,1.74,0.07,2.17
2020-02-12,4.07,4.15,4.18,4.03,175044,71938078.0,3.66,1.22,0.05,1.58
2020-02-13,4.14,4.22,4.29,4.1,194892,82148194.0,4.58,1.69,0.07,1.76
2020-02-14,4.21,4.25,4.31,4.2,112291,47756711.0,2.61,0.71,0.03,1.01
2020-02-17,4.24,4.3,4.31,4.22,164785,70188954.0,2.12,1.18,0.05,1.49
2020-02-18,4.3,4.28,4.35,4.25,138578,59385335.0,2.33,-0.47,-0.02,1.25
2020-02-19,4.26,4.24,4.31,4.24,97766,41776873.0,1.64,-0.93,-0.04,0.88
2020-02-20,4.24,4.29,4.3,4.2,133036,56686729.0,2.36,1.18,0.05,1.2
