日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,5.08,5.07,5.13,5.05,32944,16755952.0,1.59,0.8,0.04,0.87
2020-01-03,5.09,5.1,5.12,5.05,32096,16317652.0,1.38,0.59,0.03,0.85
2020-01-06,5.08,5.1,5.14,5.05,30482,15540310.0,1.76,0.0,0.0,0.81
2020-01-07,5.19,5.2,5.24,5.12,47389,24533586.0,2.35,1.96,0.1,1.25
2020-01-08,5.16,5.07,5.2,5.06,44069,22590834.0,2.69,-2.5,-0.13,1.17
2020-01-09,5.1,5.09,5.12,5.08,35859,18274640.0,0.79,0.39,0.02,0.95
2020-01-10,5.15,5.15,5.18,5.09,36027,18480584.0,1.77,1.18,0.06,0.95
2020-01-13,5.21,5.26,5.3,5.21,71867,37764448.0,1.75,2.14,0.11,1.9
2020-01-14,5.19,5.18,5.27,5.16,43055,22454552.0,2.09,-1.52,-0.08,1.14
2020-01-15,5.18,5.13,5.23,5.11,26231,13512510.0,2.32,-0.97,-0.05,0.69
2020-01-16,5.13,5.11,5.19,5.1,26203,13485879.0,1.75,-0.39,-0.02,0.69
2020-01-17,5.12,5.03,5.14,5.01,27908,14120295.0,2.54,-1.57,-0.08,0.74
2020-01-20,5.0,5.03,5.05,4.98,27807,13941342.0,1.39,0.0,0.0,0.74
2020-01-21,5.0,4.94,5.03,4.93,22737,11281861.0,1.99,-1.79,-0.09,0.6
2020-01-22,4.93,4.95,4.97,4.84,25025,12281228.0,2.63,0.2,0.01,0.66
2020-01-23,4.93,4.8,4.98,4.76,40882,19847038.0,4.44,-3.03,-0.15,1.08
2020-02-03,4.32,4.32,4.42,4.32,82638,35748779.0,2.08,-10.0,-0.48,2.19
2020-02-04,4.23,4.52,4.52,4.23,59314,26246566.0,6.71,4.63,0.2,1.57
2020-02-05,4.48,4.51,4.58,4.43,53854,24305246.0,3.32,-0.22,-0.01,1.42
2020-02-06,4.54,4.53,4.57,4.45,46648,21060875.0,2.66,0.44,0.02,1.23
2020-02-07,4.52,4.53,4.55,4.46,35477,15949228.0,1.99,0.0,0.0,0.94
2020-02-10,4.54,4.94,4.98,4.51,113819,54653602.0,10.38,9.05,0.41,3.01
2020-02-11,4.83,4.72,4.9,4.69,67344,32131594.0,4.25,-4.45,-0.22,1.78
2020-02-12,4.74,4.77,4.83,4.73,38606,18408261.0,2.12,1.06,0.05,1.02
2020-02-13,4.75,4.78,4.88,4.73,56175,27025801.0,3.14,0.21,0.01,1.49
2020-02-14,4.75,4.73,4.76,4.65,32718,15421013.0,2.3,-1.05,-0.05,0.87
2020-02-17,5.0,5.2,5.2,5.0,195326,100639137.0,4.23,9.94,0.47,5.17
2020-02-18,5.08,5.11,5.29,5.01,174176,89426317.0,5.38,-1.73,-0.09,4.61
2020-02-19,5.0,5.02,5.09,4.96,105937,53156809.0,2.54,-1.76,-0.09,2.8
2020-02-20,5.0,5.03,5.04,4.94,64484,32268141.0,1.99,0.2,0.01,1.71
2020-02-21,5.08,5.05,5.19,5.03,79340,40451868.0,3.18,0.4,0.02,2.1
2020-02-24,5.01,5.06,5.06,4.88,80316,39994897.0,3.56,0.2,0.01,2.12
2020-02-25,4.92,4.96,4.98,4.85,67296,33145612.0,2.57,-1.98,-0.1,1.78
2020-02-26,4.92,4.95,5.04,4.87,52811,26209259.0,3.43,-0.2,-0.01,1.4
2020-02-27,4.95,4.92,5.0,4.89,37045,18285667.0,2.22,-0.61,-0.03,0.98
2020-02-28,4.81,4.66,4.82,4.63,59852,28405959.0,3.86,-5.28,-0.26,1.58
2020-03-02,4.75,4.86,4.91,4.64,52465,25105446.0,5.79,4.29,0.2,1.39
2020-03-03,4.9,4.85,4.97,4.83,57590,28247360.0,2.88,-0.21,-0.01,1.52
2020-03-04,4.85,4.92,4.93,4.8,41201,20037824.0,2.68,1.44,0.07,1.09
2020-03-05,4.96,5.05,5.12,4.93,81599,41084850.0,3.86,2.64,0.13,2.16
2020-03-06,5.04,5.08,5.12,4.96,77653,39396137.0,3.17,0.59,0.03,2.05
2020-03-09,4.98,4.89,5.02,4.86,74737,36830719.0,3.15,-3.74,-0.19,1.98
2020-03-10,4.8,4.93,4.94,4.73,64609,31259306.0,4.29,0.82,0.04,1.71
2020-03-11,4.94,4.92,5.04,4.88,65540,32558025.0,3.25,-0.2,-0.01,1.73
2020-03-12,4.82,4.77,4.85,4.75,50406,24166989.0,2.03,-3.05,-0.15,1.33
2020-03-13,4.5,4.67,4.7,4.5,58266,26836497.0,4.19,-2.1,-0.1,1.54
2020-03-16,4.69,4.57,4.77,4.55,60716,28292588.0,4.71,-2.14,-0.1,1.61
2020-03-17,4.55,4.56,4.62,4.45,46754,21241149.0,3.72,-0.22,-0.01,1.24
2020-03-18,4.59,4.45,4.63,4.45,37801,17208191.0,3.95,-2.41,-0.11,1.0
2020-03-19,4.48,4.49,4.51,4.39,35617,15798442.0,2.7,0.9,0.04,0.94
2020-03-20,4.58,4.57,4.6,4.5,26547,12060019.0,2.23,1.78,0.08,0.7
2020-03-23,4.48,4.52,4.62,4.45,30139,13669834.0,3.72,-1.09,-0.05,0.8
2020-03-24,4.54,4.6,4.61,4.53,24316,11117758.0,1.77,1.77,0.08,0.64
2020-03-25,4.66,4.68,4.71,4.61,33605,15698563.0,2.17,1.74,0.08,0.89
2020-03-26,4.75,4.85,5.08,4.75,105931,51932371.0,7.05,3.63,0.17,2.8
2020-03-27,4.82,4.74,4.93,4.73,69504,33446736.0,4.12,-2.27,-0.11,1.84
2020-03-30,4.7,4.9,4.98,4.67,85831,41779015.0,6.54,3.38,0.16,2.27
2020-03-31,4.94,5.39,5.39,4.9,323514,168509647.0,10.0,10.0,0.49,8.56
2020-04-01,5.34,5.4,5.68,5.23,446464,242272289.0,8.35,0.19,0.01,11.81
2020-04-02,5.17,5.1,5.25,5.0,213264,108494661.0,4.63,-5.56,-0.3,5.64
2020-04-03,5.06,5.3,5.5,5.02,245389,128677479.0,9.41,3.92,0.2,6.49
2020-04-07,5.43,5.83,5.83,5.4,150132,85188623.0,8.11,10.0,0.53,3.97
2020-04-08,6.41,6.27,6.41,6.04,838309,528842192.0,6.35,7.55,0.44,22.17
2020-04-09,5.91,5.88,6.07,5.66,561773,329299024.0,6.54,-6.22,-0.39,14.86
2020-04-10,5.71,5.43,5.83,5.43,351894,196509377.0,6.8,-7.65,-0.45,9.31
2020-04-13,5.34,5.16,5.38,5.09,227722,118587345.0,5.34,-4.97,-0.27,6.02
2020-04-14,5.19,5.38,5.49,5.12,274691,146007976.0,7.17,4.26,0.22,7.27
2020-04-15,5.2,5.11,5.33,5.1,240796,125218886.0,4.28,-5.02,-0.27,6.37
2020-04-16,5.04,5.11,5.16,5.03,171405,86977373.0,2.54,0.0,0.0,4.53
