日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,52.2,51.93,52.67,50.5,101632,523238224.0,4.12,-1.42,-0.75,1.37
2020-01-03,51.5,50.97,51.7,50.52,86404,440907600.0,2.27,-1.85,-0.96,1.16
2020-01-06,50.8,50.68,51.14,50.21,49514,250383254.0,1.82,-0.57,-0.29,0.67
2020-01-07,50.5,51.9,52.05,50.4,49281,253391161.0,3.26,2.41,1.22,0.66
2020-01-08,51.4,51.49,52.31,51.13,32376,167118298.0,2.27,-0.79,-0.41,0.44
2020-01-09,51.81,51.52,52.44,51.32,46265,239077077.0,2.18,0.06,0.03,0.62
2020-01-10,51.48,52.37,52.8,50.86,106567,554217904.0,3.77,1.65,0.85,1.44
2020-01-13,51.6,50.2,53.0,49.81,218106,1108630688.0,6.09,-4.14,-2.17,2.94
2020-01-14,50.22,48.18,50.28,47.98,286370,1395146768.0,4.58,-4.02,-2.02,3.86
2020-01-15,48.59,49.22,49.3,48.18,159066,774117568.0,2.32,2.16,1.04,2.14
2020-01-16,48.97,49.5,49.73,48.7,91530,451227744.0,2.09,0.57,0.28,1.23
2020-01-17,51.55,54.45,54.45,51.55,202430,1088563024.0,5.86,10.0,4.95,2.73
2020-01-20,55.88,54.25,55.89,52.81,201658,1089466800.0,5.66,-0.37,-0.2,2.72
2020-01-21,53.98,52.4,53.98,52.1,114995,606895968.0,3.47,-3.41,-1.85,1.55
2020-01-22,52.0,53.42,54.2,51.7,111198,592122416.0,4.77,1.95,1.02,1.5
2020-01-23,53.34,52.4,54.1,50.7,109363,568655008.0,6.36,-1.91,-1.02,1.47
2020-02-03,47.16,47.16,47.16,47.16,24398,115060968.0,0.0,-10.0,-5.24,0.33
2020-02-04,44.0,47.16,47.47,44.0,179213,824154112.0,7.36,0.0,0.0,2.42
2020-02-05,47.15,47.8,48.88,46.5,81250,388963872.0,5.05,1.36,0.64,1.1
2020-02-06,47.69,48.2,48.48,47.2,56845,271912640.0,2.68,0.84,0.4,0.77
2020-02-07,48.18,48.97,49.94,47.8,69079,338041232.0,4.44,1.6,0.77,0.93
2020-02-10,48.9,51.33,52.16,48.19,84256,428693632.0,8.11,4.82,2.36,1.14
2020-02-11,51.33,51.79,53.0,50.9,64604,336630928.0,4.09,0.9,0.46,0.87
2020-02-12,52.0,51.79,52.88,51.21,53964,279772960.0,3.22,0.0,0.0,0.73
2020-02-13,52.0,50.8,52.03,50.6,33947,173711154.0,2.76,-1.91,-0.99,0.46
2020-02-14,50.6,50.3,51.49,49.97,48563,245044695.0,2.99,-0.98,-0.5,0.65
2020-02-17,50.25,51.0,51.28,49.86,47719,241483749.0,2.82,1.39,0.7,0.64
2020-02-18,51.0,51.68,51.93,50.18,60456,309091376.0,3.43,1.33,0.68,0.82
2020-02-19,51.13,54.0,54.24,51.13,103740,554112704.0,6.02,4.49,2.32,1.4
2020-02-20,54.0,57.01,57.5,54.0,117118,656248320.0,6.48,5.57,3.01,1.58
2020-02-21,55.95,56.41,56.97,55.7,68138,383001008.0,2.23,-1.05,-0.6,0.92
2020-02-24,55.04,56.37,57.45,55.04,65010,367004256.0,4.27,-0.07,-0.04,0.88
2020-02-25,55.07,59.5,60.09,55.07,95357,553298848.0,8.91,5.55,3.13,1.29
2020-02-26,58.39,56.1,59.4,56.07,71850,415230560.0,5.6,-5.71,-3.4,0.97
2020-02-27,56.15,58.0,60.15,56.15,107535,627064592.0,7.13,3.39,1.9,1.45
2020-02-28,56.38,55.0,58.5,55.0,97438,550959504.0,6.03,-5.17,-3.0,1.31
2020-03-02,55.33,57.6,58.39,55.26,95363,545412272.0,5.69,4.73,2.6,1.29
2020-03-03,58.0,57.75,59.5,57.23,78526,456567232.0,3.94,0.26,0.15,1.06
2020-03-04,57.41,59.5,59.8,56.33,89034,518357168.0,6.01,3.03,1.75,1.2
2020-03-05,59.85,64.73,65.45,58.97,162574,1029059872.0,10.89,8.79,5.23,2.19
2020-03-06,63.7,62.21,65.92,61.86,129036,819771296.0,6.27,-3.89,-2.52,1.74
2020-03-09,60.3,59.3,61.71,58.5,111212,665107248.0,5.16,-4.68,-2.91,1.5
2020-03-10,59.35,61.02,62.5,58.71,113235,685286192.0,6.39,2.9,1.72,1.53
