日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,10.3,10.35,10.41,10.24,38811,40154468.0,1.66,0.88,0.09,0.76
2020-01-03,10.35,10.4,10.45,10.3,44678,46359309.0,1.45,0.48,0.05,0.87
2020-01-06,10.5,10.75,10.82,10.46,94804,101237245.0,3.46,3.37,0.35,1.85
2020-01-07,10.65,10.87,11.08,10.6,83545,91127341.0,4.47,1.12,0.12,1.63
2020-01-08,11.06,10.8,11.18,10.68,64695,70330742.0,4.6,-0.64,-0.07,1.26
2020-01-09,10.7,10.62,10.8,10.57,50564,53725506.0,2.13,-1.67,-0.18,0.98
2020-01-10,10.65,10.61,10.69,10.5,29186,30872588.0,1.79,-0.09,-0.01,0.57
2020-01-13,10.61,10.53,10.62,10.44,40431,42448023.0,1.7,-0.75,-0.08,0.79
2020-01-14,10.57,10.47,10.57,10.44,45513,47690665.0,1.23,-0.57,-0.06,0.89
2020-01-15,10.47,10.19,10.47,10.1,66982,68423057.0,3.53,-2.67,-0.28,1.3
2020-01-16,10.19,10.06,10.2,10.02,43935,44303202.0,1.77,-1.28,-0.13,0.86
2020-01-17,10.08,10.02,10.12,9.99,42137,42293936.0,1.29,-0.4,-0.04,0.82
2020-01-20,10.01,10.08,10.1,10.0,33676,33839341.0,1.0,0.6,0.06,0.66
2020-01-21,10.07,9.83,10.08,9.82,50564,50179609.0,2.58,-2.48,-0.25,0.98
2020-01-22,9.6,9.73,9.8,9.44,46075,44393775.0,3.66,-1.02,-0.1,0.9
2020-01-23,9.69,9.64,9.73,9.41,35471,33905464.0,3.29,-0.92,-0.09,0.69
2020-02-03,8.68,8.68,8.95,8.68,68403,59709052.0,2.8,-9.96,-0.96,1.33
2020-02-04,8.28,8.52,8.78,8.28,43148,37122466.0,5.76,-1.84,-0.16,0.84
2020-02-05,8.52,8.68,8.87,8.49,40326,35168541.0,4.46,1.88,0.16,0.79
2020-02-06,8.63,8.72,8.76,8.59,38204,33196695.0,1.96,0.46,0.04,0.49
2020-02-07,8.67,8.64,8.7,8.6,23416,20221399.0,1.15,-0.92,-0.08,0.3
2020-02-10,8.64,8.81,8.81,8.57,44292,38829333.0,2.78,1.97,0.17,0.57
2020-02-11,8.81,9.04,9.16,8.81,45173,40810463.0,3.97,2.61,0.23,0.58
2020-02-12,9.08,9.05,9.11,8.91,31719,28659604.0,2.21,0.11,0.01,0.41
2020-02-13,9.01,9.1,9.26,9.01,34089,31242108.0,2.76,0.55,0.05,0.44
2020-02-14,9.05,9.04,9.15,8.99,23874,21606144.0,1.76,-0.66,-0.06,0.31
2020-02-17,9.06,9.16,9.2,8.99,33606,30595159.0,2.32,1.33,0.12,0.43
2020-02-18,9.2,9.11,9.2,9.05,41021,37398323.0,1.64,-0.55,-0.05,0.53
2020-02-19,9.13,9.1,9.13,8.99,53499,48443847.0,1.54,-0.11,-0.01,0.69
2020-02-20,9.04,9.17,9.17,9.04,43255,39445596.0,1.43,0.77,0.07,0.56
2020-02-21,9.16,9.17,9.18,9.08,35383,32317928.0,1.09,0.0,0.0,0.46
2020-02-24,9.14,9.03,9.16,8.96,41994,37900002.0,2.18,-1.53,-0.14,0.54
2020-02-25,8.87,8.82,8.88,8.66,57700,50598788.0,2.44,-2.33,-0.21,0.74
2020-02-26,8.69,8.88,8.95,8.66,52871,46807086.0,3.29,0.68,0.06,0.68
2020-02-27,8.86,8.72,8.89,8.69,41892,36643879.0,2.25,-1.8,-0.16,0.54
2020-02-28,8.57,8.36,8.57,8.27,65546,54995810.0,3.44,-4.13,-0.36,0.84
2020-03-02,8.34,8.57,8.6,8.3,53964,45863969.0,3.59,2.51,0.21,0.7
2020-03-03,8.64,8.61,8.72,8.52,45807,39462945.0,2.33,0.47,0.04,0.59
2020-03-04,8.54,8.7,8.73,8.46,40720,35002475.0,3.14,1.05,0.09,0.52
2020-03-05,8.8,8.93,8.94,8.73,57927,51279360.0,2.41,2.64,0.23,0.75
2020-03-06,8.8,9.15,9.28,8.76,80017,72709415.0,5.82,2.46,0.22,1.03
2020-03-09,8.87,8.87,9.0,8.82,64438,57383092.0,1.97,-3.06,-0.28,0.83
2020-03-10,8.67,8.88,8.93,8.63,43336,38012215.0,3.38,0.11,0.01,0.56
2020-03-11,8.95,8.82,9.02,8.82,33312,29696871.0,2.25,-0.68,-0.06,0.43
2020-03-12,8.73,8.71,8.77,8.63,30800,26762665.0,1.59,-1.25,-0.11,0.4
2020-03-13,8.37,8.42,8.55,8.18,56811,47266260.0,4.25,-3.33,-0.29,0.73
2020-03-16,8.45,8.29,8.55,8.26,32614,27482119.0,3.44,-1.54,-0.13,0.42
2020-03-17,8.26,8.34,8.4,8.08,34730,28575815.0,3.86,0.6,0.05,0.45
2020-03-18,8.57,8.32,8.58,8.3,28553,23941258.0,3.36,-0.24,-0.02,0.37
2020-03-19,8.33,8.18,8.33,8.03,22785,18580112.0,3.61,-1.68,-0.14,0.29
2020-03-20,8.22,8.22,8.32,8.15,19082,15648152.0,2.08,0.49,0.04,0.25
2020-03-23,8.18,8.1,8.2,8.05,20539,16654186.0,1.82,-1.46,-0.12,0.26
2020-03-24,8.32,8.28,8.32,8.17,15285,12608842.0,1.85,2.22,0.18,0.2
2020-03-25,8.41,8.92,9.0,8.35,78147,68288426.0,7.85,7.73,0.64,1.01
2020-03-26,8.93,8.98,9.08,8.8,49615,44396162.0,3.14,0.67,0.06,0.64
2020-03-27,8.94,9.01,9.1,8.91,43240,39016359.0,2.12,0.33,0.03,0.56
2020-03-30,8.99,8.83,8.99,8.76,31721,28115004.0,2.55,-2.0,-0.18,0.41
2020-03-31,8.89,8.85,8.96,8.71,21170,18751252.0,2.83,0.23,0.02,0.27
2020-04-01,8.74,8.82,8.94,8.71,15763,13930286.0,2.6,-0.34,-0.03,0.2
2020-04-02,8.81,8.85,8.96,8.55,35284,30845615.0,4.65,0.34,0.03,0.45
2020-04-03,8.93,8.63,8.93,8.61,25708,22390276.0,3.62,-2.49,-0.22,0.33
2020-04-07,8.8,8.88,8.88,8.65,33902,29656732.0,2.67,2.9,0.25,0.44
2020-04-08,8.8,8.75,8.87,8.71,14855,13013439.0,1.8,-1.46,-0.13,0.19
2020-04-09,8.77,8.77,8.83,8.72,11821,10359599.0,1.26,0.23,0.02,0.15
2020-04-10,8.76,8.56,8.77,8.56,13892,11980996.0,2.39,-2.39,-0.21,0.18
2020-04-13,8.55,8.54,8.7,8.47,10005,8600568.0,2.69,-0.23,-0.02,0.13
2020-04-14,8.63,8.63,8.66,8.45,21231,18099986.0,2.46,1.05,0.09,0.27
2020-04-15,8.59,8.33,8.59,8.33,27721,23323156.0,3.01,-3.48,-0.3,0.36
2020-04-16,8.32,8.29,8.41,8.27,18316,15242432.0,1.68,-0.48,-0.04,0.24
2020-04-17,8.35,8.3,8.39,8.28,10173,8460827.0,1.33,0.12,0.01,0.13
2020-04-20,8.32,8.31,8.36,8.26,9935,8260877.0,1.2,0.12,0.01,0.13
2020-04-21,8.33,8.16,8.33,8.14,15234,12470821.0,2.29,-1.81,-0.15,0.2
2020-04-22,8.27,8.16,8.27,8.05,20466,16606471.0,2.7,0.0,0.0,0.26
2020-04-23,8.13,8.13,8.23,8.05,29967,24328759.0,2.21,-0.37,-0.03,0.39
2020-04-24,8.05,7.95,8.12,7.88,29558,23646805.0,2.95,-2.21,-0.18,0.31
2020-04-27,7.95,7.72,7.98,7.72,25877,20254202.0,3.27,-2.89,-0.23,0.27
2020-04-28,7.72,7.43,7.74,7.31,30119,22428047.0,5.57,-3.76,-0.29,0.31
2020-04-29,7.47,7.45,7.52,7.39,12797,9541537.0,1.75,0.27,0.02,0.13
2020-04-30,7.51,7.76,7.77,7.5,25857,19781624.0,3.62,4.16,0.31,0.27
2020-05-06,7.67,7.95,7.96,7.58,21297,16717433.0,4.9,2.45,0.19,0.22
2020-05-07,7.93,7.91,7.97,7.86,11803,9340196.0,1.38,-0.5,-0.04,0.12
2020-05-08,7.87,7.93,7.97,7.87,11991,9505122.0,1.26,0.25,0.02,0.12
2020-05-11,7.93,7.95,7.99,7.9,19520,15517900.0,1.13,0.25,0.02,0.2
2020-05-12,8.0,7.98,8.21,7.9,35946,28910835.0,3.9,0.38,0.03,0.37
2020-05-13,7.9,7.72,7.9,7.61,60590,46696211.0,3.63,-3.26,-0.26,0.63
2020-05-14,7.64,7.6,7.67,7.58,17346,13212026.0,1.17,-1.55,-0.12,0.18
2020-05-15,7.65,7.62,7.68,7.57,11753,8953229.0,1.45,0.26,0.02,0.12
2020-05-18,7.63,7.61,7.68,7.56,13179,10049037.0,1.57,-0.13,-0.01,0.14
2020-05-19,7.68,7.62,7.73,7.58,19560,14936040.0,1.97,0.13,0.01,0.2
2020-05-20,7.63,7.6,7.65,7.5,24375,18428289.0,1.97,-0.26,-0.02,0.25
2020-05-21,7.62,7.65,7.75,7.57,17909,13727774.0,2.37,0.66,0.05,0.19
2020-05-22,7.66,7.53,7.69,7.5,21415,16186464.0,2.48,-1.57,-0.12,0.22
2020-05-25,7.5,7.54,7.6,7.49,8937,6730962.0,1.46,0.13,0.01,0.09
2020-05-26,7.53,7.58,7.6,7.49,13605,10289430.0,1.46,0.53,0.04,0.14
2020-05-27,7.59,7.56,7.59,7.49,11932,9003944.0,1.32,-0.26,-0.02,0.12
2020-05-28,7.58,7.66,7.67,7.5,25196,19144623.0,2.25,1.32,0.1,0.26
2020-05-29,7.57,7.66,7.74,7.56,22870,17552696.0,2.35,0.0,0.0,0.24
2020-06-01,7.66,7.75,7.77,7.61,27739,21442463.0,2.09,1.17,0.09,0.29
2020-06-02,7.72,7.84,7.86,7.72,30843,24042896.0,1.81,1.16,0.09,0.32
2020-06-03,7.89,7.74,7.97,7.73,30808,24080633.0,3.06,-1.28,-0.1,0.32
