日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,3.68,3.68,3.71,3.66,157016,57884784.0,1.37,0.55,0.02,0.54
2020-01-03,3.69,3.68,3.69,3.65,97025,35638519.0,1.09,0.0,0.0,0.33
2020-01-06,3.67,3.66,3.71,3.64,171298,62949414.0,1.9,-0.54,-0.02,0.59
2020-01-07,3.67,3.72,3.78,3.66,256207,95350384.0,3.28,1.64,0.06,0.88
2020-01-08,3.72,3.64,3.72,3.64,160001,58678687.0,2.15,-2.15,-0.08,0.55
2020-01-09,3.66,3.67,3.7,3.65,114680,42099991.0,1.37,0.82,0.03,0.39
2020-01-10,3.67,3.64,3.68,3.63,90399,32993678.0,1.36,-0.82,-0.03,0.31
2020-01-13,3.62,3.66,3.67,3.61,83584,30379352.0,1.65,0.55,0.02,0.29
2020-01-14,3.66,3.66,3.7,3.64,99915,36672711.0,1.64,0.0,0.0,0.34
2020-01-15,3.65,3.61,3.66,3.6,100021,36167132.0,1.64,-1.37,-0.05,0.34
2020-01-16,3.62,3.61,3.64,3.61,59463,21518246.0,0.83,0.0,0.0,0.2
2020-01-17,3.65,3.61,3.65,3.6,52278,18934525.0,1.39,0.0,0.0,0.18
2020-01-20,3.62,3.61,3.62,3.58,63552,22887721.0,1.11,0.0,0.0,0.22
2020-01-21,3.6,3.57,3.62,3.56,82624,29554561.0,1.66,-1.11,-0.04,0.28
2020-01-22,3.56,3.54,3.57,3.52,79405,28132627.0,1.4,-0.84,-0.03,0.27
2020-01-23,3.54,3.44,3.54,3.41,149259,51689290.0,3.67,-2.82,-0.1,0.51
2020-02-03,3.1,3.1,3.17,3.1,139953,43479320.0,2.03,-9.88,-0.34,0.48
2020-02-04,2.96,3.08,3.11,2.96,173115,53083365.0,4.84,-0.65,-0.02,0.6
2020-02-05,3.09,3.12,3.17,3.06,127061,39691425.0,3.57,1.3,0.04,0.44
2020-02-06,3.14,3.18,3.19,3.11,133827,42137109.0,2.56,1.92,0.06,0.46
2020-02-07,3.17,3.16,3.18,3.12,92253,29030448.0,1.89,-0.63,-0.02,0.32
2020-02-10,3.14,3.22,3.22,3.12,153223,48702030.0,3.16,1.9,0.06,0.53
2020-02-11,3.22,3.24,3.29,3.19,139311,45314928.0,3.11,0.62,0.02,0.48
2020-02-12,3.24,3.26,3.27,3.21,108437,35147289.0,1.85,0.62,0.02,0.37
2020-02-13,3.25,3.21,3.27,3.21,87712,28330045.0,1.84,-1.53,-0.05,0.3
2020-02-14,3.2,3.23,3.24,3.19,87953,28327540.0,1.56,0.62,0.02,0.3
2020-02-17,3.22,3.3,3.3,3.21,122400,39990163.0,2.79,2.17,0.07,0.42
2020-02-18,3.29,3.29,3.32,3.27,109100,35891948.0,1.52,-0.3,-0.01,0.38
2020-02-19,3.29,3.28,3.31,3.27,120130,39543080.0,1.22,-0.3,-0.01,0.41
2020-02-20,3.29,3.35,3.35,3.27,141793,46939827.0,2.44,2.13,0.07,0.49
