日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,6.19,6.22,6.27,6.17,101022,62800020.0,1.62,0.81,0.05,0.88
2020-01-03,6.23,6.23,6.27,6.2,110312,68678322.0,1.13,0.16,0.01,0.96
2020-01-06,6.23,6.26,6.29,6.18,103886,64898810.0,1.77,0.48,0.03,0.91
2020-01-07,6.28,6.41,6.44,6.27,109789,69981420.0,2.72,2.4,0.15,0.96
2020-01-08,6.4,6.29,6.4,6.27,84830,53675938.0,2.03,-1.87,-0.12,0.74
2020-01-09,6.34,6.37,6.41,6.3,76224,48379113.0,1.75,1.27,0.08,0.67
2020-01-10,6.4,6.38,6.44,6.35,57814,36890686.0,1.41,0.16,0.01,0.5
2020-01-13,6.34,6.38,6.41,6.32,67023,42639335.0,1.41,0.0,0.0,0.58
2020-01-14,6.4,6.6,6.69,6.37,202787,133326812.0,5.02,3.45,0.22,1.01
2020-01-15,6.58,6.57,6.68,6.56,88164,58160940.0,1.82,-0.45,-0.03,0.44
2020-01-16,6.62,6.49,6.62,6.48,68726,44809688.0,2.13,-1.22,-0.08,0.34
2020-01-17,6.51,6.42,6.54,6.42,62885,40565846.0,1.85,-1.08,-0.07,0.31
2020-01-20,6.4,6.4,6.46,6.38,70589,45240812.0,1.25,-0.31,-0.02,0.35
2020-01-21,6.4,6.32,6.41,6.27,89498,56751544.0,2.19,-1.25,-0.08,0.45
2020-01-22,6.39,6.3,6.39,6.15,98875,61573544.0,3.8,-0.32,-0.02,0.49
2020-01-23,6.24,6.12,6.3,6.03,99721,61480589.0,4.29,-2.86,-0.18,0.5
2020-02-03,5.51,5.51,5.62,5.51,125435,69399348.0,1.8,-9.97,-0.61,0.63
2020-02-04,5.43,5.68,5.81,5.43,156330,88431015.0,6.9,3.09,0.17,0.78
2020-02-05,5.72,5.89,5.96,5.67,127937,74619721.0,5.11,3.7,0.21,0.64
2020-02-06,5.96,6.45,6.47,5.92,282030,176263229.0,9.34,9.51,0.56,1.41
2020-02-07,6.89,6.96,6.97,6.51,567935,383310432.0,7.13,7.91,0.51,2.83
2020-02-10,7.14,6.76,7.15,6.63,382468,261653466.0,7.47,-2.87,-0.2,1.91
2020-02-11,6.8,6.5,6.8,6.5,184785,121688265.0,4.44,-3.85,-0.26,0.92
2020-02-12,6.51,6.49,6.57,6.4,181864,117710351.0,2.62,-0.15,-0.01,0.91
2020-02-13,6.5,6.49,6.62,6.34,195349,125845381.0,4.31,0.0,0.0,0.97
2020-02-14,6.48,6.45,6.54,6.36,118324,76313221.0,2.77,-0.62,-0.04,0.59
2020-02-17,6.48,6.54,6.56,6.43,129999,84729252.0,2.02,1.4,0.09,0.65
2020-02-18,6.55,6.54,6.59,6.45,151926,99131594.0,2.14,0.0,0.0,0.76
2020-02-19,6.54,6.38,6.63,6.38,223255,144997190.0,3.82,-2.45,-0.16,1.11
2020-02-20,6.39,6.39,6.46,6.27,160458,102072880.0,2.98,0.16,0.01,0.8
2020-02-21,6.41,6.47,6.54,6.36,143616,92822693.0,2.82,1.25,0.08,0.72
2020-02-24,6.61,6.78,6.86,6.53,329846,221002666.0,5.1,4.79,0.31,1.65
2020-02-25,6.61,6.77,6.85,6.47,267570,178379638.0,5.6,-0.15,-0.01,1.34
2020-02-26,6.68,6.87,7.09,6.62,347943,239402645.0,6.94,1.48,0.1,1.74
2020-02-27,6.89,7.0,7.09,6.83,261356,182938398.0,3.78,1.89,0.13,1.3
2020-02-28,6.76,6.59,6.91,6.56,230989,154828549.0,5.0,-5.86,-0.41,1.15
2020-03-02,6.68,6.88,6.98,6.66,212750,146501707.0,4.86,4.4,0.29,1.06
2020-03-03,7.0,6.98,7.09,6.83,316009,219554302.0,3.78,1.45,0.1,1.58
2020-03-04,7.02,7.01,7.2,6.91,306273,215407316.0,4.15,0.43,0.03,1.53
2020-03-05,7.09,7.16,7.28,7.0,377541,269455408.0,3.99,2.14,0.15,1.88
2020-03-06,7.07,6.91,7.07,6.82,338844,234524468.0,3.49,-3.49,-0.25,1.69
2020-03-09,6.7,6.57,6.82,6.54,243957,162711400.0,4.05,-4.92,-0.34,1.22
2020-03-10,6.41,6.58,6.71,6.39,214376,140238317.0,4.87,0.15,0.01,1.07
2020-03-11,6.66,6.48,6.66,6.46,171697,112255937.0,3.04,-1.52,-0.1,0.86
2020-03-12,6.45,6.27,6.47,6.21,189328,119774464.0,4.01,-3.24,-0.21,0.94
2020-03-13,5.95,6.13,6.16,5.86,197340,118882364.0,4.78,-2.23,-0.14,0.98
2020-03-16,6.24,5.96,6.24,5.92,148390,89661539.0,5.22,-2.77,-0.17,0.74
2020-03-17,5.96,5.99,6.06,5.75,112654,66642563.0,5.2,0.5,0.03,0.56
2020-03-18,6.05,5.74,6.08,5.74,179247,106262435.0,5.68,-4.17,-0.25,0.89
2020-03-19,5.74,5.74,5.85,5.6,131726,75154576.0,4.36,0.0,0.0,0.66
2020-03-20,5.8,5.86,5.9,5.75,132222,77291421.0,2.61,2.09,0.12,0.66
2020-03-23,5.77,5.74,5.84,5.65,100961,57879755.0,3.24,-2.05,-0.12,0.5
2020-03-24,5.83,5.9,5.93,5.72,109942,64149262.0,3.66,2.79,0.16,0.55
2020-03-25,6.01,5.94,6.04,5.92,112614,67305104.0,2.03,0.68,0.04,0.56
2020-03-26,5.9,5.97,6.08,5.83,104447,62451360.0,4.21,0.51,0.03,0.52
2020-03-27,6.01,5.92,6.03,5.9,67706,40385371.0,2.18,-0.84,-0.05,0.34
2020-03-30,5.92,5.81,5.94,5.76,64814,37645671.0,3.04,-1.86,-0.11,0.32
2020-03-31,5.82,5.79,5.88,5.75,48832,28418970.0,2.24,-0.34,-0.02,0.24
2020-04-01,5.79,5.77,5.87,5.74,59903,34794836.0,2.25,-0.35,-0.02,0.3
2020-04-02,5.76,5.85,5.87,5.7,62341,36100661.0,2.95,1.39,0.08,0.31
2020-04-03,5.82,5.72,5.85,5.7,83894,48383103.0,2.56,-2.22,-0.13,0.42
2020-04-07,5.79,5.93,5.96,5.79,111223,65420695.0,2.97,3.67,0.21,0.55
2020-04-08,5.93,5.92,5.96,5.88,65928,38980760.0,1.35,-0.17,-0.01,0.33
2020-04-09,5.96,5.98,6.05,5.93,98546,59219288.0,2.03,1.01,0.06,0.49
2020-04-10,6.02,5.86,6.02,5.83,70986,41815362.0,3.18,-2.01,-0.12,0.35
2020-04-13,5.83,5.88,5.9,5.79,39504,23105618.0,1.88,0.34,0.02,0.2
2020-04-14,6.05,6.12,6.15,6.0,168702,102980602.0,2.55,4.08,0.24,0.84
2020-04-15,6.1,6.07,6.11,6.06,86688,52745171.0,0.82,-0.82,-0.05,0.43
2020-04-16,6.07,6.08,6.11,6.03,69677,42320952.0,1.32,0.16,0.01,0.35
2020-04-17,6.16,6.07,6.18,6.05,82171,50153411.0,2.14,-0.16,-0.01,0.41
2020-04-20,6.07,6.07,6.09,6.03,65126,39456583.0,0.99,0.0,0.0,0.32
2020-04-21,6.09,6.1,6.15,6.03,82218,49999162.0,1.98,0.49,0.03,0.41
2020-04-22,6.05,6.16,6.22,6.04,93495,57511928.0,2.95,0.98,0.06,0.47
2020-04-23,6.17,6.11,6.21,6.1,65817,40379774.0,1.79,-0.81,-0.05,0.33
2020-04-24,6.08,6.12,6.18,6.08,75205,46076821.0,1.64,0.16,0.01,0.38
2020-04-27,6.11,6.2,6.41,6.11,177987,111387804.0,4.9,1.31,0.08,0.89
2020-04-28,6.19,6.12,6.21,5.94,114517,69702168.0,4.35,-1.29,-0.08,0.57
2020-04-29,6.17,6.12,6.18,6.09,65016,39830727.0,1.47,0.0,0.0,0.32
2020-04-30,6.14,6.19,6.25,6.13,84300,52154171.0,1.96,1.14,0.07,0.42
2020-05-06,6.14,6.17,6.19,6.09,78032,47938446.0,1.62,-0.32,-0.02,0.39
2020-05-07,6.17,6.16,6.22,6.11,83842,51700446.0,1.78,-0.16,-0.01,0.42
2020-05-08,6.16,6.45,6.48,6.16,219989,140084215.0,5.19,4.71,0.29,1.1
2020-05-11,6.52,6.51,6.58,6.41,135868,88146634.0,2.64,0.93,0.06,0.68
2020-05-12,6.69,6.92,6.98,6.69,479650,329159248.0,4.45,6.3,0.41,2.39
2020-05-13,7.04,6.99,7.07,6.86,323442,226199506.0,3.03,1.01,0.07,1.61
2020-05-14,7.2,7.01,7.26,6.86,396503,279369792.0,5.72,0.29,0.02,1.98
2020-05-15,7.08,6.87,7.12,6.8,257995,179132656.0,4.56,-2.0,-0.14,1.29
2020-05-18,6.87,6.76,6.89,6.72,178718,121608803.0,2.47,-1.6,-0.11,0.89
2020-05-19,6.82,6.97,7.09,6.78,250557,174441465.0,4.59,3.11,0.21,1.25
2020-05-20,6.99,6.94,7.0,6.86,103686,71808524.0,2.01,-0.43,-0.03,0.52
2020-05-21,7.06,7.08,7.24,6.95,211091,150073795.0,4.18,2.02,0.14,1.05
2020-05-22,7.08,7.35,7.5,7.05,313442,230214420.0,6.36,3.81,0.27,1.56
2020-05-25,7.39,7.77,7.83,7.27,340612,261098684.0,7.62,5.71,0.42,1.7
2020-05-26,7.85,7.65,7.99,7.51,428799,329998080.0,6.18,-1.54,-0.12,2.14
2020-05-27,7.64,8.2,8.3,7.61,492806,397988192.0,9.02,7.19,0.55,2.46
2020-05-28,8.08,8.05,8.11,7.87,287010,229225334.0,2.93,-1.83,-0.15,1.43
2020-05-29,7.91,8.17,8.3,7.91,257118,209312830.0,4.84,1.49,0.12,1.28
2020-06-01,8.15,8.24,8.46,8.03,247579,203882792.0,5.26,0.86,0.07,1.24
2020-06-02,8.39,8.22,8.4,8.11,151583,124412851.0,3.52,-0.24,-0.02,0.76
2020-06-03,8.25,8.42,8.55,8.07,211178,176434496.0,5.84,2.43,0.2,1.05
2020-06-04,8.48,8.44,8.92,8.3,301932,260589020.0,7.36,0.24,0.02,1.51
2020-06-05,8.44,8.22,8.47,8.19,170344,141242427.0,3.32,-2.61,-0.22,0.85
2020-06-08,8.33,8.48,8.55,8.19,202075,169976030.0,4.38,3.16,0.26,1.01
2020-06-09,8.48,8.33,8.5,8.24,171485,143008077.0,3.07,-1.77,-0.15,0.86
2020-06-10,8.33,8.33,8.55,8.16,135702,113496889.0,4.68,0.0,0.0,0.68
2020-06-11,8.44,8.12,8.44,8.09,176462,144666128.0,4.2,-2.52,-0.21,0.88
2020-06-12,8.1,8.14,8.17,7.89,160578,129675748.0,3.45,0.25,0.02,0.8
2020-06-15,8.15,8.24,8.43,8.06,176054,145239139.0,4.55,1.23,0.1,0.88
2020-06-16,8.3,8.5,8.7,8.23,251873,213342101.0,5.7,3.16,0.26,1.26
2020-06-17,8.6,8.44,8.6,8.32,110003,92416512.0,3.29,-0.71,-0.06,0.55
2020-06-18,8.4,8.42,8.43,8.3,86009,72018687.0,1.54,-0.24,-0.02,0.43
2020-06-19,8.43,8.31,8.5,8.31,155347,130579996.0,2.26,-1.31,-0.11,0.78
2020-06-22,8.3,8.24,8.45,8.18,163453,135607403.0,3.25,-0.84,-0.07,0.82
2020-06-23,8.25,8.1,8.3,8.0,180851,146711976.0,3.64,-1.7,-0.14,0.9
2020-06-24,8.15,7.94,8.18,7.9,166083,133037930.0,3.46,-1.98,-0.16,0.83
2020-06-29,7.99,7.96,8.16,7.77,147137,117672683.0,4.91,0.25,0.02,0.73
2020-06-30,8.08,8.25,8.42,8.02,240478,198632924.0,5.03,3.64,0.29,1.2
2020-07-01,8.22,8.11,8.28,8.08,154701,125955891.0,2.42,-1.7,-0.14,0.77
2020-07-02,8.17,8.15,8.21,8.06,143448,116477921.0,1.85,0.49,0.04,0.72
2020-07-03,8.16,8.14,8.3,8.1,185339,151836238.0,2.45,-0.12,-0.01,0.92
2020-07-06,8.16,8.31,8.44,8.14,243503,202711392.0,3.69,2.09,0.17,1.21
2020-07-07,8.32,8.29,8.53,8.25,294823,246139570.0,3.37,-0.24,-0.02,1.47
2020-07-08,8.26,8.34,8.38,8.14,248482,204868689.0,2.9,0.6,0.05,1.24
2020-07-09,8.34,8.58,8.8,8.3,495556,426972576.0,6.0,2.88,0.24,2.47
2020-07-10,8.63,8.51,8.78,8.41,466390,399580976.0,4.31,-0.82,-0.07,2.33
2020-07-13,8.59,8.63,8.78,8.55,429841,371571904.0,2.7,1.41,0.12,2.14
2020-07-14,8.74,8.82,9.0,8.63,571244,501608544.0,4.29,2.2,0.19,2.85
2020-07-15,8.88,8.59,8.88,8.46,382541,331813216.0,4.76,-2.61,-0.23,1.91
2020-07-16,8.7,8.59,9.25,8.5,589645,523062608.0,8.73,0.0,0.0,2.94
2020-07-17,8.6,8.78,9.08,8.59,390153,345012128.0,5.7,2.21,0.19,1.95
2020-07-20,8.87,8.92,8.97,8.51,397033,347173136.0,5.24,1.59,0.14,1.98
2020-07-21,9.0,8.8,9.02,8.7,230007,202409469.0,3.59,-1.35,-0.12,1.15
2020-07-22,8.78,9.51,9.67,8.69,660804,621772768.0,11.14,8.07,0.71,3.3
2020-07-23,9.51,9.59,9.61,9.23,339487,320640800.0,4.0,0.84,0.08,1.69
2020-07-24,9.49,8.9,9.5,8.9,457750,418160992.0,6.26,-7.19,-0.69,2.28
2020-07-27,9.0,9.38,9.56,8.91,358069,331748416.0,7.3,5.39,0.48,1.79
2020-07-28,9.44,9.28,9.5,9.17,216258,201330191.0,3.52,-1.07,-0.1,1.08
2020-07-29,9.27,9.56,9.62,9.09,226895,214102419.0,5.71,3.02,0.28,1.13
2020-07-30,9.67,9.88,10.15,9.47,309207,305573664.0,7.11,3.35,0.32,1.54
