日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,6.56,6.7,6.72,6.56,75459,50272698.0,2.44,2.13,0.14,1.43
2020-01-03,6.69,6.69,6.73,6.63,49946,33339013.0,1.49,-0.15,-0.01,0.95
2020-01-06,6.72,6.66,6.79,6.6,81549,54552352.0,2.84,-0.45,-0.03,1.55
2020-01-07,6.66,6.85,6.87,6.6,84981,57403090.0,4.05,2.85,0.19,1.61
2020-01-08,6.8,6.69,6.82,6.64,63759,42843527.0,2.63,-2.34,-0.16,1.21
2020-01-09,6.71,6.73,6.79,6.67,51001,34311154.0,1.79,0.6,0.04,0.97
2020-01-10,6.75,6.83,6.86,6.75,81393,55394058.0,1.63,1.49,0.1,1.54
2020-01-13,6.8,6.86,6.89,6.76,58941,40190397.0,1.9,0.44,0.03,1.12
2020-01-14,6.85,6.98,7.01,6.82,75500,52180412.0,2.77,1.75,0.12,1.43
2020-01-15,6.98,6.99,7.02,6.89,78227,54468914.0,1.86,0.14,0.01,1.48
2020-01-16,6.96,6.9,6.97,6.89,50690,35065770.0,1.14,-1.29,-0.09,0.96
2020-01-17,6.89,6.86,6.92,6.84,54664,37525964.0,1.16,-0.58,-0.04,1.04
2020-01-20,6.82,6.72,6.82,6.62,79735,53275060.0,2.92,-2.04,-0.14,1.51
2020-01-21,6.65,6.46,6.65,6.41,102825,66794565.0,3.57,-3.87,-0.26,1.95
2020-01-22,6.37,6.48,6.57,6.0,88233,56458736.0,8.82,0.31,0.02,1.67
2020-01-23,6.41,6.28,6.44,6.19,67659,42879998.0,3.86,-3.09,-0.2,1.28
2020-02-03,5.65,5.65,5.68,5.65,124377,70308504.0,0.48,-10.03,-0.63,2.36
2020-02-04,5.6,5.87,5.97,5.5,122779,70352982.0,8.32,3.89,0.22,2.33
2020-02-05,5.82,5.9,6.02,5.75,100889,59878120.0,4.6,0.51,0.03,1.91
2020-02-06,5.92,5.93,5.99,5.82,78322,46198244.0,2.88,0.51,0.03,1.49
2020-02-07,5.89,6.16,6.18,5.87,83915,50586606.0,5.23,3.88,0.23,1.59
2020-02-10,6.12,6.12,6.21,5.99,60837,37163297.0,3.57,-0.65,-0.04,1.15
2020-02-11,6.17,6.07,6.18,6.05,61892,37647708.0,2.12,-0.82,-0.05,1.17
2020-02-12,6.07,6.09,6.13,6.01,55750,33845948.0,1.98,0.33,0.02,1.06
2020-02-13,6.07,6.02,6.08,5.94,54247,32589535.0,2.3,-1.15,-0.07,1.03
2020-02-14,6.0,5.94,6.02,5.91,37291,22223137.0,1.83,-1.33,-0.08,0.71
2020-02-17,5.95,6.09,6.1,5.95,53378,32252239.0,2.53,2.53,0.15,1.01
2020-02-18,6.1,6.15,6.17,6.07,56036,34297345.0,1.64,0.99,0.06,1.06
2020-02-19,6.14,6.22,6.23,6.11,61980,38236185.0,1.95,1.14,0.07,1.18
2020-02-20,6.22,6.38,6.39,6.2,91462,57740508.0,3.05,2.57,0.16,1.74
2020-02-21,6.32,6.3,6.35,6.23,88801,55848967.0,1.88,-1.25,-0.08,1.69
2020-02-24,6.21,6.18,6.26,6.15,60199,37224153.0,1.75,-1.9,-0.12,1.14
2020-02-25,6.07,6.1,6.15,5.98,59462,36092854.0,2.75,-1.29,-0.08,1.13
2020-02-26,6.04,6.1,6.18,6.0,58899,35957281.0,2.95,0.0,0.0,1.12
2020-02-27,6.38,6.18,6.38,6.11,112150,70172892.0,4.43,1.31,0.08,2.13
2020-02-28,6.02,5.9,6.09,5.84,107215,63885701.0,4.05,-4.53,-0.28,2.03
2020-03-02,5.95,6.11,6.13,5.95,68646,41575932.0,3.05,3.56,0.21,1.3
2020-03-03,6.13,6.08,6.19,6.06,73826,45213494.0,2.13,-0.49,-0.03,1.4
2020-03-04,6.05,6.11,6.12,6.02,43463,26399615.0,1.64,0.49,0.03,0.82
2020-03-05,6.16,6.25,6.32,6.11,101582,62952344.0,3.44,2.29,0.14,1.93
2020-03-06,6.17,6.2,6.25,6.13,58120,35968388.0,1.92,-0.8,-0.05,1.1
2020-03-09,6.16,6.06,6.16,5.98,74077,44943376.0,2.9,-2.26,-0.14,1.41
2020-03-10,5.96,6.25,6.31,5.96,84569,52075549.0,5.78,3.14,0.19,1.6
2020-03-11,6.27,6.33,6.44,6.21,135608,85794844.0,3.68,1.28,0.08,2.57
2020-03-12,6.28,6.18,6.32,6.14,86922,53975661.0,2.84,-2.37,-0.15,1.65
2020-03-13,5.96,6.18,6.22,5.93,84205,51020144.0,4.69,0.0,0.0,1.6
2020-03-16,6.18,6.07,6.31,6.06,87963,54519683.0,4.05,-1.78,-0.11,1.67
2020-03-17,6.11,6.1,6.16,5.94,64400,38970218.0,3.62,0.49,0.03,1.22
2020-03-18,6.1,5.99,6.28,5.87,120614,73452443.0,6.72,-1.8,-0.11,2.29
2020-03-19,6.0,5.97,6.07,5.77,120401,71129001.0,5.01,-0.33,-0.02,2.29
2020-03-20,5.97,6.26,6.28,5.89,157347,95539611.0,6.53,4.86,0.29,2.99
