日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,6.98,6.92,6.98,6.88,25550,17676635.0,1.46,0.73,0.05,0.83
2020-01-03,6.92,7.06,7.12,6.91,37397,26260966.0,3.03,2.02,0.14,1.21
2020-01-06,7.02,7.02,7.1,6.95,41582,29254659.0,2.12,-0.57,-0.04,1.35
2020-01-07,7.0,7.04,7.07,6.99,28645,20117461.0,1.14,0.28,0.02,0.93
2020-01-08,7.02,6.95,7.04,6.88,25770,17957351.0,2.27,-1.28,-0.09,0.84
2020-01-09,6.96,7.65,7.65,6.96,183891,138195759.0,9.93,10.07,0.7,5.97
2020-01-10,7.79,7.48,7.79,7.4,128985,97499137.0,5.1,-2.22,-0.17,4.19
2020-01-13,7.51,7.44,7.51,7.3,52663,38950646.0,2.81,-0.53,-0.04,1.71
2020-01-14,7.5,7.88,8.05,7.42,125023,97533925.0,8.47,5.91,0.44,4.06
2020-01-15,7.7,7.89,8.14,7.7,94177,74738983.0,5.58,0.13,0.01,3.06
2020-01-16,7.8,7.64,7.87,7.56,65426,50377975.0,3.93,-3.17,-0.25,2.12
2020-01-17,7.7,7.55,7.7,7.46,50698,38223161.0,3.14,-1.18,-0.09,1.65
2020-01-20,7.57,7.52,7.59,7.41,33009,24698189.0,2.38,-0.4,-0.03,1.07
2020-01-21,7.48,7.24,7.49,7.22,48718,35719759.0,3.59,-3.72,-0.28,1.58
2020-01-22,7.22,7.3,7.38,7.14,27544,20037880.0,3.31,0.83,0.06,0.89
2020-01-23,7.32,6.97,7.33,6.91,43929,31091700.0,5.75,-4.52,-0.33,1.43
2020-02-03,6.27,6.27,6.29,6.27,31142,19528045.0,0.29,-10.04,-0.7,1.01
2020-02-04,6.0,6.74,6.87,6.0,85817,55614028.0,13.88,7.5,0.47,2.79
2020-02-05,6.74,6.64,6.87,6.55,71598,47846293.0,4.75,-1.48,-0.1,2.32
2020-02-06,6.69,6.59,6.75,6.48,73566,48591828.0,4.07,-0.75,-0.05,2.39
2020-02-07,6.59,6.64,6.67,6.43,63516,41654498.0,3.64,0.76,0.05,2.06
2020-02-10,6.86,7.3,7.3,6.83,165040,119015127.0,7.08,9.94,0.66,5.36
2020-02-11,7.08,6.88,7.15,6.81,147992,102924575.0,4.66,-5.75,-0.42,4.8
2020-02-12,6.79,6.86,6.89,6.73,73017,49779065.0,2.33,-0.29,-0.02,2.37
