日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,3.2,3.21,3.23,3.2,56586,18199350.0,0.94,0.94,0.03,0.51
2020-01-03,3.21,3.24,3.26,3.21,53973,17482495.0,1.56,0.93,0.03,0.49
2020-01-06,3.22,3.25,3.32,3.2,83650,27155850.0,3.7,0.31,0.01,0.75
2020-01-07,3.24,3.28,3.29,3.22,71511,23303029.0,2.15,0.92,0.03,0.64
2020-01-08,3.28,3.29,3.42,3.25,153878,50896181.0,5.18,0.3,0.01,1.39
2020-01-09,3.26,3.28,3.31,3.23,95742,31384211.0,2.43,-0.3,-0.01,0.86
2020-01-10,3.29,3.27,3.29,3.25,36266,11852717.0,1.22,-0.3,-0.01,0.33
2020-01-13,3.27,3.27,3.27,3.21,55085,17832165.0,1.83,0.0,0.0,0.5
2020-01-14,3.27,3.28,3.3,3.25,45621,14926028.0,1.53,0.31,0.01,0.41
2020-01-15,3.28,3.23,3.28,3.21,50228,16248249.0,2.13,-1.52,-0.05,0.45
2020-01-16,3.22,3.22,3.24,3.19,43905,14095059.0,1.55,-0.31,-0.01,0.4
2020-01-17,3.21,3.19,3.23,3.18,34379,11003999.0,1.55,-0.93,-0.03,0.31
2020-01-20,3.18,3.2,3.2,3.16,35811,11393002.0,1.25,0.31,0.01,0.32
2020-01-21,3.24,3.23,3.28,3.23,80802,26225929.0,1.56,0.94,0.03,0.73
2020-01-22,3.22,3.23,3.25,3.17,52613,16905041.0,2.48,0.0,0.0,0.47
2020-01-23,3.21,3.15,3.24,3.12,58375,18557698.0,3.72,-2.48,-0.08,0.53
2020-02-03,2.84,2.84,2.87,2.84,94811,26971385.0,0.95,-9.84,-0.31,0.85
2020-02-04,2.78,2.85,2.86,2.75,84253,23850819.0,3.87,0.35,0.01,0.76
2020-02-05,2.84,2.89,2.93,2.84,78656,22793548.0,3.16,1.4,0.04,0.71
2020-02-06,2.9,2.94,2.95,2.88,76005,22189462.0,2.42,1.73,0.05,0.68
2020-02-07,2.93,2.96,2.96,2.9,76502,22412196.0,2.04,0.68,0.02,0.69
2020-02-10,2.94,3.01,3.04,2.93,65133,19465559.0,3.72,1.69,0.05,0.59
2020-02-11,3.01,3.0,3.03,2.99,38544,11604804.0,1.33,-0.33,-0.01,0.35
2020-02-12,3.01,3.05,3.11,2.98,90754,27510891.0,4.33,1.67,0.05,0.82
2020-02-13,3.03,2.96,3.04,2.96,73013,21913094.0,2.62,-2.95,-0.09,0.66
2020-02-14,2.96,3.0,3.0,2.93,45747,13558280.0,2.36,1.35,0.04,0.41
2020-02-17,2.96,3.15,3.19,2.96,190384,59238914.0,7.67,5.0,0.15,1.72
2020-02-18,3.14,3.1,3.17,3.08,130721,40768881.0,2.86,-1.59,-0.05,1.18
2020-02-19,3.12,3.08,3.14,3.08,74403,23075143.0,1.94,-0.65,-0.02,0.67
2020-02-20,3.09,3.13,3.14,3.06,88040,27326064.0,2.6,1.62,0.05,0.79
2020-02-21,3.17,3.13,3.17,3.12,71873,22551601.0,1.6,0.0,0.0,0.65
2020-02-24,3.13,3.13,3.14,3.07,71187,22135955.0,2.24,0.0,0.0,0.64
2020-02-25,3.07,3.08,3.09,3.03,97653,29912677.0,1.92,-1.6,-0.05,0.88
2020-02-26,3.05,3.12,3.18,3.04,146422,45893658.0,4.55,1.3,0.04,1.32
2020-02-27,3.15,3.2,3.29,3.1,174157,55580456.0,6.09,2.56,0.08,1.57
2020-02-28,3.13,3.05,3.16,3.04,126510,39255318.0,3.75,-4.69,-0.15,1.14
2020-03-02,3.07,3.22,3.23,3.07,145874,46326765.0,5.25,5.57,0.17,1.31
2020-03-03,3.29,3.24,3.33,3.21,145043,47266345.0,3.73,0.62,0.02,1.31
2020-03-04,3.21,3.35,3.38,3.2,211081,69955308.0,5.56,3.4,0.11,1.9
2020-03-05,3.36,3.37,3.44,3.31,204678,69005374.0,3.88,0.6,0.02,1.84
2020-03-06,3.33,3.32,3.36,3.31,120453,40091204.0,1.48,-1.48,-0.05,1.09
2020-03-09,3.29,3.18,3.3,3.18,125139,40567546.0,3.61,-4.22,-0.14,1.13
2020-03-10,3.14,3.25,3.26,3.09,134061,42591876.0,5.35,2.2,0.07,1.21
2020-03-11,3.26,3.22,3.28,3.21,100104,32520599.0,2.15,-0.92,-0.03,0.9
2020-03-12,3.18,3.17,3.21,3.15,84948,26965391.0,1.86,-1.55,-0.05,0.77
2020-03-13,3.03,3.25,3.28,3.01,140446,44209736.0,8.52,2.52,0.08,1.27
2020-03-16,3.3,3.26,3.58,3.24,278553,93629333.0,10.46,0.31,0.01,2.51
2020-03-17,3.21,3.23,3.3,3.1,174207,55562183.0,6.13,-0.92,-0.03,1.57
2020-03-18,3.25,3.13,3.3,3.13,145036,46909528.0,5.26,-3.1,-0.1,1.31
2020-03-19,3.13,3.13,3.18,3.07,103428,32293666.0,3.51,0.0,0.0,0.93
2020-03-20,3.15,3.14,3.16,3.08,141356,44065062.0,2.56,0.32,0.01,1.27
2020-03-23,3.08,3.06,3.11,3.03,79295,24401443.0,2.55,-2.55,-0.08,0.71
2020-03-24,3.09,3.1,3.11,3.04,59998,18504528.0,2.29,1.31,0.04,0.54
2020-03-25,3.15,3.15,3.19,3.1,115608,36333287.0,2.9,1.61,0.05,1.04
2020-03-26,3.13,3.09,3.14,3.08,66542,20719173.0,1.9,-1.9,-0.06,0.6
2020-03-27,3.11,3.11,3.15,3.1,66938,20899019.0,1.62,0.65,0.02,0.6
2020-03-30,3.08,3.06,3.09,3.04,57248,17532702.0,1.61,-1.61,-0.05,0.52
2020-03-31,3.06,3.05,3.1,3.04,59819,18387768.0,1.96,-0.33,-0.01,0.54
2020-04-01,3.05,3.05,3.08,3.0,58148,17749723.0,2.62,0.0,0.0,0.52
2020-04-02,3.03,3.08,3.09,3.0,71769,21871819.0,2.95,0.98,0.03,0.65
2020-04-03,3.07,3.04,3.08,3.02,51585,15696913.0,1.95,-1.3,-0.04,0.46
2020-04-07,3.07,3.09,3.1,3.06,72977,22470299.0,1.32,1.64,0.05,0.66
2020-04-08,3.08,3.1,3.1,3.06,50542,15560910.0,1.29,0.32,0.01,0.46
2020-04-09,3.11,3.1,3.12,3.09,56207,17462526.0,0.97,0.0,0.0,0.51
2020-04-10,3.11,3.05,3.14,3.04,55774,17187104.0,3.23,-1.61,-0.05,0.5
2020-04-13,3.05,3.01,3.05,2.98,66124,19891229.0,2.3,-1.31,-0.04,0.6
2020-04-14,3.0,3.04,3.04,3.0,49123,14841901.0,1.33,1.0,0.03,0.44
2020-04-15,3.14,3.1,3.2,3.1,179561,56557091.0,3.29,1.97,0.06,1.62
2020-04-16,3.06,3.11,3.13,3.06,106922,33045138.0,2.26,0.32,0.01,0.96
2020-04-17,3.12,3.11,3.13,3.09,81738,25365558.0,1.29,0.0,0.0,0.74
2020-04-20,3.09,3.1,3.11,3.07,56848,17571024.0,1.29,-0.32,-0.01,0.51
2020-04-21,3.08,3.08,3.1,3.06,67371,20739864.0,1.29,-0.65,-0.02,0.61
2020-04-22,3.07,3.1,3.11,3.05,55212,16987836.0,1.95,0.65,0.02,0.5
2020-04-23,3.1,3.17,3.2,3.07,162883,51246395.0,4.19,2.26,0.07,1.47
2020-04-24,3.15,3.16,3.18,3.12,82092,25813519.0,1.89,-0.32,-0.01,0.74
2020-04-27,3.16,3.23,3.3,3.15,184703,59587505.0,4.75,2.22,0.07,1.66
2020-04-28,3.21,3.17,3.22,3.06,130349,41021722.0,4.95,-1.86,-0.06,1.17
2020-04-29,3.18,3.2,3.22,3.15,124304,39536088.0,2.21,0.95,0.03,1.12
2020-04-30,3.2,3.26,3.27,3.2,145732,47149735.0,2.19,1.88,0.06,1.31
2020-05-06,3.24,3.33,3.37,3.22,206496,68559693.0,4.6,2.15,0.07,1.86
2020-05-07,3.31,3.34,3.36,3.27,162548,53880890.0,2.7,0.3,0.01,1.46
2020-05-08,3.35,3.33,3.35,3.3,96641,32081339.0,1.5,-0.3,-0.01,0.87
2020-05-11,3.32,3.29,3.33,3.25,104066,34202442.0,2.4,-1.2,-0.04,0.94
2020-05-12,3.29,3.26,3.32,3.22,78540,25620632.0,3.04,-0.91,-0.03,0.71
2020-05-13,3.27,3.26,3.27,3.2,76183,24620835.0,2.15,0.0,0.0,0.69
2020-05-14,3.24,3.25,3.31,3.22,76082,24853766.0,2.76,-0.31,-0.01,0.69
2020-05-15,3.25,3.26,3.29,3.23,50375,16437562.0,1.85,0.31,0.01,0.45
2020-05-18,3.28,3.32,3.42,3.28,168133,56344078.0,4.29,1.84,0.06,1.51
2020-05-19,3.35,3.29,3.37,3.28,104572,34557013.0,2.71,-0.9,-0.03,0.94
2020-05-20,3.3,3.24,3.3,3.23,72209,23437459.0,2.13,-1.52,-0.05,0.65
2020-05-21,3.24,3.26,3.29,3.23,71476,23275815.0,1.85,0.62,0.02,0.64
2020-05-22,3.25,3.22,3.27,3.18,80058,25741536.0,2.76,-1.23,-0.04,0.72
2020-05-25,3.22,3.19,3.23,3.18,57699,18473704.0,1.55,-0.93,-0.03,0.52
2020-05-26,3.2,3.28,3.28,3.19,82858,26820580.0,2.82,2.82,0.09,0.75
2020-05-27,3.27,3.33,3.38,3.23,139639,46210214.0,4.57,1.52,0.05,1.26
2020-05-28,3.32,3.29,3.33,3.26,117585,38710416.0,2.1,-1.2,-0.04,1.06
2020-05-29,3.29,3.32,3.36,3.27,112004,37229266.0,2.74,0.91,0.03,1.01
2020-06-01,3.35,3.38,3.4,3.32,154532,52115796.0,2.41,1.81,0.06,1.39
2020-06-02,3.4,3.37,3.43,3.36,104273,35282691.0,2.07,-0.3,-0.01,0.94
2020-06-03,3.38,3.31,3.39,3.31,84470,28273645.0,2.37,-1.78,-0.06,0.76
2020-06-04,3.34,3.34,3.35,3.29,87346,29000114.0,1.81,0.91,0.03,0.79
2020-06-05,3.33,3.33,3.37,3.31,57433,19156804.0,1.8,-0.3,-0.01,0.52
2020-06-08,3.35,3.33,3.36,3.31,66377,22136316.0,1.5,0.0,0.0,0.6
2020-06-09,3.32,3.37,3.37,3.31,64844,21747801.0,1.8,1.2,0.04,0.58
2020-06-10,3.36,3.34,3.4,3.33,66981,22513967.0,2.08,-0.89,-0.03,0.6
2020-06-11,3.34,3.29,3.34,3.27,81435,26941475.0,2.1,-1.5,-0.05,0.73
2020-06-12,3.23,3.29,3.3,3.22,64493,21033429.0,2.43,0.0,0.0,0.58
2020-06-15,3.28,3.31,3.34,3.27,65293,21609086.0,2.13,0.61,0.02,0.59
2020-06-16,3.35,3.35,3.36,3.32,69393,23159815.0,1.21,1.21,0.04,0.63
2020-06-17,3.33,3.32,3.35,3.3,72124,23931177.0,1.49,-0.9,-0.03,0.65
2020-06-18,3.31,3.33,3.34,3.31,60283,20030669.0,0.9,0.3,0.01,0.54
2020-06-19,3.32,3.32,3.33,3.3,74948,24855568.0,0.9,-0.3,-0.01,0.68
2020-06-22,3.32,3.35,3.36,3.3,101092,33681552.0,1.81,0.9,0.03,0.91
