日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,7.33,7.33,7.37,7.3,35452,25966003.0,0.96,0.41,0.03,0.71
2020-01-03,7.33,7.36,7.38,7.28,28004,20535063.0,1.36,0.41,0.03,0.56
2020-01-06,7.32,7.33,7.38,7.28,34385,25192219.0,1.36,-0.41,-0.03,0.68
2020-01-07,7.33,7.38,7.38,7.32,44733,32897728.0,0.82,0.68,0.05,0.89
2020-01-08,7.36,7.26,7.36,7.26,27758,20279883.0,1.36,-1.63,-0.12,0.55
2020-01-09,7.28,7.37,7.37,7.28,30553,22436963.0,1.24,1.52,0.11,0.61
2020-01-10,7.38,7.35,7.39,7.31,23594,17327487.0,1.09,-0.27,-0.02,0.47
2020-01-13,7.34,7.38,7.38,7.29,29644,21748926.0,1.22,0.41,0.03,0.59
2020-01-14,7.38,7.43,7.49,7.35,55236,41050838.0,1.9,0.68,0.05,1.1
2020-01-15,7.44,7.39,7.45,7.35,23634,17435184.0,1.35,-0.54,-0.04,0.47
2020-01-16,7.36,7.32,7.38,7.31,17303,12689974.0,0.95,-0.95,-0.07,0.34
2020-01-17,7.32,7.35,7.35,7.3,18056,13233010.0,0.68,0.41,0.03,0.36
2020-01-20,7.35,7.57,7.57,7.35,63394,47467255.0,2.99,2.99,0.22,1.26
2020-01-21,7.61,7.73,7.82,7.61,136017,105107825.0,2.77,2.11,0.16,2.71
2020-01-22,7.78,7.59,7.82,7.52,67302,51204919.0,3.88,-1.81,-0.14,1.34
2020-01-23,7.43,7.25,7.43,7.19,85868,62626328.0,3.16,-4.48,-0.34,1.71
2020-02-03,6.9,6.81,6.99,6.58,82069,56028780.0,5.66,-6.07,-0.44,1.63
2020-02-04,6.88,7.29,7.38,6.86,98574,70407839.0,7.64,7.05,0.48,1.96
2020-02-05,7.53,7.8,7.8,7.4,149941,113679609.0,5.49,7.0,0.51,2.98
2020-02-06,8.05,8.58,8.58,7.85,302960,254641396.0,9.36,10.0,0.78,6.03
2020-02-07,8.78,8.23,9.25,8.18,323154,281679856.0,12.47,-4.08,-0.35,6.43
2020-02-10,8.35,7.79,8.37,7.66,196185,154938297.0,8.63,-5.35,-0.44,3.9
2020-02-11,7.7,7.55,7.7,7.38,142536,107216624.0,4.11,-3.08,-0.24,2.84
2020-02-12,7.52,7.61,7.64,7.46,79967,60488558.0,2.38,0.79,0.06,1.59
2020-02-13,7.6,7.81,7.95,7.41,109624,83784478.0,7.1,2.63,0.2,2.18
2020-02-14,7.8,7.75,7.84,7.62,91869,71025389.0,2.82,-0.77,-0.06,1.83
2020-02-17,7.87,7.82,7.88,7.71,95972,74743087.0,2.19,0.9,0.07,1.91
2020-02-18,8.5,8.1,8.5,8.06,226049,186631017.0,5.63,3.58,0.28,4.5
