日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,7.9,7.74,7.96,7.72,377343,294902944.0,3.07,-0.9,-0.07,4.26
2020-01-03,7.7,7.64,7.73,7.59,264545,202235939.0,1.81,-1.29,-0.1,2.99
2020-01-06,7.55,7.58,7.7,7.53,230964,175522792.0,2.23,-0.79,-0.06,2.61
2020-01-07,7.6,7.66,7.74,7.56,214833,164149264.0,2.37,1.06,0.08,2.43
2020-01-08,7.61,7.41,7.63,7.38,273106,204737564.0,3.26,-3.26,-0.25,3.08
2020-01-09,7.49,7.51,7.57,7.44,135824,101918545.0,1.75,1.35,0.1,1.53
2020-01-10,7.57,7.61,7.77,7.51,304282,232890042.0,3.46,1.33,0.1,3.44
2020-01-13,7.58,7.8,7.85,7.43,276943,211779569.0,5.52,2.5,0.19,3.13
2020-01-14,7.76,8.11,8.27,7.76,619329,498551952.0,6.54,3.97,0.31,7.0
2020-01-15,8.08,8.12,8.27,7.95,394776,318599632.0,3.95,0.12,0.01,4.46
2020-01-16,8.06,7.84,8.18,7.82,297150,237065079.0,4.43,-3.45,-0.28,3.36
2020-01-17,7.79,7.9,8.07,7.75,219020,173797965.0,4.08,0.77,0.06,2.47
2020-01-20,7.9,8.18,8.2,7.8,269784,216271402.0,5.06,3.54,0.28,3.05
2020-01-21,8.2,8.07,8.25,8.01,231001,186719611.0,2.93,-1.34,-0.11,2.61
2020-01-22,8.01,8.06,8.17,7.83,266489,213252610.0,4.21,-0.12,-0.01,3.01
2020-01-23,7.93,7.61,7.99,7.4,268542,208401706.0,7.32,-5.58,-0.45,3.03
2020-02-03,6.85,6.85,6.85,6.85,20803,14250055.0,0.0,-9.99,-0.76,0.23
2020-02-04,6.2,6.74,6.93,6.2,297476,199280264.0,10.66,-1.61,-0.11,3.36
2020-02-05,6.8,7.0,7.16,6.76,235060,164512985.0,5.93,3.86,0.26,2.65
2020-02-06,7.03,7.2,7.3,6.9,232956,166480989.0,5.71,2.86,0.2,2.63
2020-02-07,7.18,7.39,7.43,7.12,239322,174381983.0,4.31,2.64,0.19,2.7
2020-02-10,7.36,7.45,7.55,7.28,210047,155904735.0,3.65,0.81,0.06,2.37
2020-02-11,7.46,7.26,7.46,7.26,161823,118722379.0,2.68,-2.55,-0.19,1.83
2020-02-12,7.27,7.39,7.43,7.21,186927,137177547.0,3.03,1.79,0.13,2.11
2020-02-13,7.36,7.21,7.43,7.2,163560,119469001.0,3.11,-2.44,-0.18,1.85
2020-02-14,7.3,7.29,7.41,7.18,174500,127147624.0,3.19,1.11,0.08,1.97
2020-02-17,7.31,7.83,7.9,7.29,440632,340210928.0,8.37,7.41,0.54,4.98
2020-02-18,7.82,8.25,8.33,7.79,501675,406120672.0,6.9,5.36,0.42,5.67
2020-02-19,8.35,8.91,9.08,8.28,1035872,921033712.0,9.7,8.0,0.66,11.7
2020-02-20,8.91,9.8,9.8,8.88,952647,897855872.0,10.33,9.99,0.89,10.76
2020-02-21,10.36,10.26,10.75,9.9,1185501,1218086416.0,8.67,4.69,0.46,13.39
2020-02-24,10.48,10.98,11.29,10.18,1093014,1182148176.0,10.82,7.02,0.72,12.35
2020-02-25,10.51,10.62,10.98,9.88,1047793,1103213936.0,10.02,-3.28,-0.36,11.83
2020-02-26,10.31,10.45,11.35,10.08,968362,1034687040.0,11.96,-1.6,-0.17,10.94
2020-02-27,10.5,10.14,10.76,9.96,643583,662500400.0,7.66,-2.97,-0.31,7.27
2020-02-28,9.65,9.15,9.87,9.13,705216,663929872.0,7.3,-9.76,-0.99,7.97
2020-03-02,9.55,9.55,9.82,9.31,548194,525381424.0,5.57,4.37,0.4,6.19
