日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,9.54,9.61,9.61,9.45,37245,35543771.0,1.68,0.84,0.08,1.48
2020-01-03,9.6,9.57,9.64,9.5,25087,23996463.0,1.46,-0.42,-0.04,1.0
2020-01-06,9.55,9.56,9.65,9.48,31723,30345908.0,1.78,-0.1,-0.01,1.26
2020-01-07,9.55,9.64,9.65,9.54,28004,26885481.0,1.15,0.84,0.08,1.11
2020-01-08,9.6,9.44,9.6,9.41,28694,27259803.0,1.97,-2.07,-0.2,1.14
2020-01-09,9.5,9.6,9.62,9.49,27457,26289367.0,1.38,1.69,0.16,1.09
2020-01-10,9.63,9.8,9.89,9.59,59713,58320714.0,3.13,2.08,0.2,2.37
2020-01-13,9.76,9.87,10.09,9.75,46861,46381622.0,3.47,0.71,0.07,1.86
2020-01-14,9.9,9.93,9.99,9.76,41294,40764277.0,2.33,0.61,0.06,1.64
2020-01-15,9.9,10.09,10.09,9.86,48182,48185836.0,2.32,1.61,0.16,1.91
2020-01-16,10.09,9.88,10.11,9.84,32048,31883133.0,2.68,-2.08,-0.21,1.27
2020-01-17,9.86,9.88,9.94,9.7,25714,25316280.0,2.43,0.0,0.0,1.02
2020-01-20,9.66,9.54,9.7,9.31,55965,53325542.0,3.95,-3.44,-0.34,2.22
2020-01-21,9.61,10.49,10.49,9.6,265871,275992400.0,9.33,9.96,0.95,10.56
2020-01-22,10.48,10.09,10.48,9.81,158297,159055706.0,6.39,-3.81,-0.4,6.29
2020-01-23,9.96,10.26,10.39,9.91,118995,120885393.0,4.76,1.68,0.17,4.73
2020-02-03,10.5,11.06,11.29,9.74,309122,331444032.0,15.11,7.8,0.8,12.28
2020-02-04,11.07,10.88,11.37,10.51,218253,237031053.0,7.78,-1.63,-0.18,8.67
2020-02-05,10.71,11.19,11.25,10.55,214517,232902865.0,6.43,2.85,0.31,8.52
2020-02-06,11.0,11.09,11.52,10.92,233630,263561272.0,5.36,-0.89,-0.1,9.28
