日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,132.0,132.08,133.5,129.59,306674,4038536848.0,2.94,-0.7,-0.93,0.81
2020-01-03,131.6,130.55,132.07,129.61,204692,2672531472.0,1.86,-1.16,-1.53,0.54
2020-01-06,130.0,129.2,130.25,128.52,259370,3353682080.0,1.33,-1.03,-1.35,0.68
2020-01-07,129.5,129.37,131.07,129.0,223278,2901574240.0,1.6,0.13,0.17,0.59
2020-01-08,128.99,128.89,129.76,128.05,161802,2083242864.0,1.32,-0.37,-0.48,0.43
2020-01-09,129.0,130.77,131.2,128.25,255491,3317934208.0,2.29,1.46,1.88,0.67
2020-01-10,130.5,133.62,134.05,130.5,429695,5712380928.0,2.71,2.18,2.85,1.13
2020-01-13,134.26,139.66,140.0,134.25,496042,6847185920.0,4.3,4.52,6.04,1.31
2020-01-14,140.1,138.56,140.68,138.2,199073,2767444880.0,1.78,-0.79,-1.1,0.52
2020-01-15,138.56,140.8,142.81,138.55,234789,3309331104.0,3.07,1.62,2.24,0.62
2020-01-16,140.8,140.66,142.0,139.3,145360,2046672624.0,1.92,-0.1,-0.14,0.38
2020-01-17,141.26,138.55,141.8,138.3,148478,2068064064.0,2.49,-1.5,-2.11,0.39
2020-01-20,140.55,137.56,140.66,136.8,167538,2308928096.0,2.79,-0.71,-0.99,0.44
2020-01-21,136.5,132.62,136.5,132.01,293073,3903226848.0,3.26,-3.59,-4.94,0.77
2020-01-22,130.99,131.7,132.67,129.76,257531,3375415200.0,2.19,-0.69,-0.92,0.68
2020-01-23,131.77,126.16,131.77,125.0,415937,5294268672.0,5.14,-4.21,-5.54,1.1
2020-02-03,113.54,113.54,113.54,113.54,167639,1903373200.0,0.0,-10.0,-12.62,0.44
2020-02-04,109.0,114.5,120.0,109.0,710214,8017646080.0,9.69,0.85,0.96,1.87
2020-02-05,115.9,117.51,119.8,114.1,388783,4546389248.0,4.98,2.63,3.01,1.02
2020-02-06,119.0,119.15,119.94,116.6,306551,3619248784.0,2.84,1.4,1.64,0.81
2020-02-07,119.25,120.58,120.93,117.61,280117,3346691776.0,2.79,1.2,1.43,0.74
2020-02-10,119.5,121.13,122.33,118.58,221877,2682789600.0,3.11,0.46,0.55,0.58
2020-02-11,121.15,124.79,125.5,121.15,245774,3049430912.0,3.59,3.02,3.66,0.65
2020-02-12,124.5,124.49,125.25,122.77,175114,2168783488.0,1.99,-0.24,-0.3,0.46
2020-02-13,124.88,124.14,126.66,123.37,178629,2230165008.0,2.64,-0.28,-0.35,0.47
2020-02-14,124.2,123.43,125.88,122.45,169720,2094049248.0,2.76,-0.57,-0.71,0.45
2020-02-17,123.18,124.3,124.3,122.58,238169,2941280512.0,1.39,0.7,0.87,0.63
2020-02-18,123.8,123.39,124.3,123.01,128728,1590249168.0,1.04,-0.73,-0.91,0.34
2020-02-19,123.78,126.0,127.18,122.68,316628,3976674960.0,3.65,2.12,2.61,0.83
2020-02-20,127.0,130.15,130.58,126.89,334662,4332207360.0,2.93,3.29,4.15,0.88
2020-02-21,130.0,130.0,131.2,129.02,207438,2695003472.0,1.67,-0.12,-0.15,0.55
2020-02-24,129.4,127.1,129.4,126.7,235601,3005249408.0,2.08,-2.23,-2.9,0.62
2020-02-25,124.8,125.3,127.0,123.86,240633,3014293136.0,2.47,-1.42,-1.8,0.63
2020-02-26,123.83,124.1,126.42,123.0,214179,2662201888.0,2.73,-0.96,-1.2,0.56
2020-02-27,124.8,126.3,127.75,124.5,235732,2986686528.0,2.62,1.77,2.2,0.62
2020-02-28,124.0,120.6,124.03,119.0,366012,4445668096.0,3.98,-4.51,-5.7,0.96
2020-03-02,120.1,122.65,123.6,119.6,269822,3287615184.0,3.32,1.7,2.05,0.71
2020-03-03,123.7,124.37,125.88,123.7,230923,2878896368.0,1.78,1.4,1.72,0.61
2020-03-04,124.0,125.27,125.93,124.0,197575,2471690896.0,1.55,0.72,0.9,0.52
2020-03-05,126.55,133.2,134.88,126.0,565620,7399037696.0,7.09,6.33,7.93,1.49
2020-03-06,132.0,130.07,134.88,130.0,291658,3845033472.0,3.66,-2.35,-3.13,0.77
2020-03-09,128.0,126.3,128.25,126.04,244542,3106158208.0,1.7,-2.9,-3.77,0.64
2020-03-10,126.3,130.72,131.63,126.2,310772,4017374192.0,4.3,3.5,4.42,0.82
2020-03-11,132.5,129.9,132.8,129.5,187635,2452609920.0,2.52,-0.63,-0.82,0.49
2020-03-12,126.88,126.04,128.11,125.86,252660,3199005136.0,1.73,-2.97,-3.86,0.67
2020-03-13,120.0,122.6,125.22,118.88,350887,4280415920.0,5.03,-2.73,-3.44,0.92
2020-03-16,121.4,115.5,122.4,114.41,370242,4379489536.0,6.52,-5.79,-7.1,0.98
2020-03-17,114.5,112.36,117.58,108.58,352980,3975112224.0,7.79,-2.72,-3.14,0.93
2020-03-18,113.2,107.59,115.97,106.69,404423,4528146944.0,8.26,-4.25,-4.77,1.07
2020-03-19,105.8,102.11,107.0,98.63,601698,6133825280.0,7.78,-5.09,-5.48,1.59
2020-03-20,104.32,108.51,109.66,104.21,422064,4484741888.0,5.34,6.27,6.4,1.11
2020-03-23,104.0,104.51,106.5,103.04,328265,3443583088.0,3.19,-3.69,-4.0,0.86
2020-03-24,107.08,109.05,109.89,106.04,356363,3859693792.0,3.68,4.34,4.54,0.94
2020-03-25,113.1,114.0,114.96,111.84,309473,3508691584.0,2.86,4.54,4.95,0.82
2020-03-26,112.98,113.89,116.3,111.9,208801,2397709904.0,3.86,-0.1,-0.11,0.55
2020-03-27,115.6,115.81,117.8,115.6,235435,2745616752.0,1.93,1.69,1.92,0.62
2020-03-30,112.82,113.23,114.02,111.7,205806,2321514400.0,2.0,-2.23,-2.58,0.54
2020-03-31,115.0,115.2,116.59,114.06,188496,2179898624.0,2.23,1.74,1.97,0.5
2020-04-01,116.0,115.0,116.99,114.44,175969,2033698720.0,2.21,-0.17,-0.2,0.46
2020-04-02,114.0,117.19,117.19,113.52,191537,2218330784.0,3.19,1.9,2.19,0.5
2020-04-03,117.7,117.52,119.47,116.8,175806,2076905520.0,2.28,0.28,0.33,0.46
2020-04-07,120.6,124.14,124.58,120.6,294512,3627761360.0,3.39,5.63,6.62,0.78
2020-04-08,124.14,125.28,125.99,123.43,201134,2515223472.0,2.06,0.92,1.14,0.53
2020-04-09,126.65,124.98,127.6,123.01,158796,1985606240.0,3.66,-0.24,-0.3,0.42
2020-04-10,124.98,126.52,128.8,124.2,198961,2526071152.0,3.68,1.23,1.54,0.52
2020-04-13,125.15,125.0,127.02,124.2,146060,1831925088.0,2.23,-1.2,-1.52,0.38
2020-04-14,126.61,128.45,128.88,125.2,194619,2481573360.0,2.94,2.76,3.45,0.51
2020-04-15,128.47,127.91,130.28,127.21,162967,2095661168.0,2.39,-0.42,-0.54,0.43
2020-04-16,127.01,126.1,127.8,125.52,188254,2379554848.0,1.78,-1.42,-1.81,0.5
2020-04-17,127.17,128.82,129.7,126.74,234711,3022344864.0,2.35,2.16,2.72,0.62
2020-04-20,129.92,129.31,130.48,128.88,132188,1710863424.0,1.24,0.38,0.49,0.35
2020-04-21,128.08,126.47,128.95,125.08,205524,2596092240.0,2.99,-2.2,-2.84,0.54
2020-04-22,126.54,130.3,130.99,125.42,265985,3436601392.0,4.4,3.03,3.83,0.7
2020-04-23,131.2,131.09,134.3,130.8,213319,2822832128.0,2.69,0.61,0.79,0.56
2020-04-24,131.24,131.4,133.29,129.37,167733,2215246720.0,2.99,0.24,0.31,0.44
2020-04-27,132.51,132.7,133.62,130.38,159342,2110526720.0,2.47,0.99,1.3,0.42
2020-04-28,136.0,139.0,141.22,134.51,420773,5811722496.0,5.06,4.75,6.3,1.11
2020-04-29,139.0,135.5,140.15,134.0,291832,3980521440.0,4.42,-2.52,-3.5,0.77
2020-04-30,135.5,135.77,139.2,134.02,228641,3121490864.0,3.82,0.2,0.27,0.6
2020-05-06,134.5,138.21,139.05,133.98,251045,3442757072.0,3.73,1.8,2.44,0.66
2020-05-07,138.38,141.91,142.0,137.37,277962,3911603344.0,3.35,2.68,3.7,0.73
2020-05-08,142.65,142.9,145.5,140.93,243267,3478295312.0,3.22,0.7,0.99,0.64
2020-05-11,143.22,141.85,145.1,141.0,236820,3384838032.0,2.87,-0.73,-1.05,0.62
2020-05-12,141.0,142.9,143.79,140.89,151845,2167669760.0,2.04,0.74,1.05,0.4
2020-05-13,142.9,146.0,146.21,142.3,196350,2845747552.0,2.74,2.17,3.1,0.52
2020-05-14,145.9,146.3,147.0,144.4,153613,2244204768.0,1.78,0.21,0.3,0.4
2020-05-15,147.5,145.22,147.99,144.08,160644,2338474672.0,2.67,-0.74,-1.08,0.42
2020-05-18,145.0,151.19,152.46,144.6,248810,3718097616.0,5.41,4.11,5.97,0.66
2020-05-19,153.33,151.42,153.49,150.37,176506,2669709616.0,2.06,0.15,0.23,0.47
2020-05-20,152.5,150.85,152.98,150.51,170412,2580358160.0,1.63,-0.38,-0.57,0.45
2020-05-21,151.86,151.68,153.53,151.03,170922,2602103040.0,1.66,0.55,0.83,0.45
2020-05-22,150.76,144.25,150.78,143.65,383526,5597327872.0,4.7,-4.9,-7.43,1.01
2020-05-25,144.01,147.03,147.4,141.1,243560,3540747472.0,4.37,1.93,2.78,0.64
2020-05-26,147.03,147.81,149.12,146.15,165119,2436906016.0,2.02,0.53,0.78,0.44
2020-05-27,147.82,146.16,148.4,145.68,145963,2143082944.0,1.84,-1.12,-1.65,0.38
2020-05-28,146.15,146.16,148.02,144.5,148184,2166223152.0,2.41,0.0,0.0,0.39
2020-05-29,145.0,148.2,148.59,144.83,163217,2408655792.0,2.57,1.4,2.04,0.43
2020-06-01,150.06,158.59,160.18,150.06,357844,5624344576.0,6.83,7.01,10.39,0.94
2020-06-02,158.39,158.77,163.65,158.02,291586,4669324800.0,3.55,0.11,0.18,0.77
2020-06-03,160.86,158.24,161.76,156.68,252759,4004118592.0,3.2,-0.33,-0.53,0.67
2020-06-04,158.03,158.85,159.98,157.0,136318,2166142880.0,1.88,0.39,0.61,0.36
2020-06-05,159.11,160.09,160.68,157.6,159859,2547709184.0,1.94,0.78,1.24,0.42
2020-06-08,159.5,160.61,164.95,159.3,222551,3596734096.0,3.53,0.32,0.52,0.59
2020-06-09,160.58,162.61,163.0,159.01,161119,2610701056.0,2.48,1.25,2.0,0.42
2020-06-10,162.65,162.54,163.78,161.08,149481,2428166144.0,1.66,-0.04,-0.07,0.39
2020-06-11,161.8,160.07,162.74,157.95,199461,3195703168.0,2.95,-1.52,-2.47,0.53
2020-06-12,157.0,161.5,161.88,156.1,176476,2822869424.0,3.61,0.89,1.43,0.46
2020-06-15,159.0,157.0,160.88,156.5,266220,4206860400.0,2.71,-2.79,-4.5,0.7
2020-06-16,157.1,157.68,159.26,156.4,259847,4095546272.0,1.82,0.43,0.68,0.68
2020-06-17,157.26,155.88,157.5,153.9,232423,3610097408.0,2.28,-1.14,-1.8,0.61
2020-06-18,156.6,158.36,158.58,155.96,199490,3145346592.0,1.68,1.59,2.48,0.53
2020-06-19,158.5,165.57,166.5,158.43,387028,6342808576.0,5.1,4.55,7.21,1.02
2020-06-22,164.0,163.0,164.0,161.0,216312,3513415728.0,1.81,-1.55,-2.57,0.57
2020-06-23,163.0,167.98,168.4,162.08,265325,4413501440.0,3.88,3.06,4.98,0.7
2020-06-24,168.41,168.61,171.3,167.0,187986,3172425488.0,2.56,0.38,0.63,0.5
