日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,5.81,5.85,5.96,5.76,460389,269304576.0,3.5,2.27,0.13,6.23
2020-01-03,5.9,5.86,5.97,5.72,466986,273207520.0,4.27,0.17,0.01,6.32
2020-01-06,5.84,6.06,6.16,5.75,655047,392415008.0,7.0,3.41,0.2,8.86
2020-01-07,6.01,6.01,6.14,5.91,494017,296441840.0,3.8,-0.83,-0.05,6.68
2020-01-08,5.95,6.12,6.45,5.91,855844,529528256.0,8.99,1.83,0.11,11.58
2020-01-09,6.15,6.17,6.22,6.06,497159,304650096.0,2.61,0.82,0.05,6.72
2020-01-10,6.17,5.98,6.2,5.98,381433,230795237.0,3.57,-3.08,-0.19,5.16
2020-01-13,5.83,5.86,5.86,5.72,404640,234394184.0,2.34,-2.01,-0.12,5.47
2020-01-14,5.88,5.67,5.94,5.66,416273,239909417.0,4.78,-3.24,-0.19,5.63
2020-01-15,5.67,5.68,5.76,5.57,251507,142636274.0,3.35,0.18,0.01,3.4
2020-01-16,5.64,5.63,5.74,5.6,234836,133052559.0,2.46,-0.88,-0.05,3.18
2020-01-17,5.63,5.62,5.68,5.59,176509,99523173.0,1.6,-0.18,-0.01,2.39
2020-01-20,5.68,5.77,5.82,5.66,297170,170969605.0,2.85,2.67,0.15,4.02
2020-01-21,5.7,5.52,5.73,5.51,278404,156132668.0,3.81,-4.33,-0.25,3.77
2020-01-22,5.49,5.44,5.53,5.06,254247,136846048.0,8.51,-1.45,-0.08,3.44
2020-01-23,5.4,5.19,5.57,5.12,285469,151642628.0,8.27,-4.6,-0.25,3.86
2020-02-03,4.67,4.67,4.67,4.67,29216,13643872.0,0.0,-10.02,-0.52,0.4
2020-02-04,4.2,4.47,4.52,4.2,404375,177244653.0,6.85,-4.28,-0.2,5.47
2020-02-05,4.53,4.65,4.79,4.52,398630,187006702.0,6.04,4.03,0.18,5.39
2020-02-06,4.68,4.77,4.84,4.65,326196,155397204.0,4.09,2.58,0.12,4.41
2020-02-07,4.74,4.79,4.87,4.66,277647,132077493.0,4.4,0.42,0.02,3.76
2020-02-10,4.75,4.9,4.94,4.73,248246,121227873.0,4.38,2.3,0.11,3.36
2020-02-11,4.94,5.01,5.09,4.85,383794,191177862.0,4.9,2.24,0.11,5.19
2020-02-12,5.04,5.07,5.3,5.0,425948,217159994.0,5.99,1.2,0.06,5.76
2020-02-13,4.98,4.96,5.06,4.94,302282,150870843.0,2.37,-2.17,-0.11,4.09
2020-02-14,5.0,5.01,5.07,4.89,276789,138049235.0,3.63,1.01,0.05,3.74
2020-02-17,5.06,5.35,5.41,5.03,573917,301435888.0,7.58,6.79,0.34,7.76
2020-02-18,5.39,5.61,5.75,5.31,749227,416629616.0,8.22,4.86,0.26,10.13
2020-02-19,5.56,5.82,5.97,5.51,738851,424226512.0,8.2,3.74,0.21,9.99
2020-02-20,5.8,6.4,6.4,5.61,1159897,700100048.0,13.57,9.97,0.58,15.69
2020-02-21,6.39,6.17,6.57,6.15,1192923,756088480.0,6.56,-3.59,-0.23,16.14
2020-02-24,6.17,6.24,6.36,5.96,910824,561377488.0,6.48,1.13,0.07,12.32
2020-02-25,6.0,6.32,6.4,5.7,1071022,653139488.0,11.22,1.28,0.08,14.49
2020-02-26,6.3,6.19,6.91,6.03,1205772,783148896.0,13.92,-2.06,-0.13,16.31
2020-02-27,6.21,6.26,6.41,5.96,731765,453245072.0,7.27,1.13,0.07,9.9
2020-02-28,5.93,5.63,6.03,5.63,713021,412743536.0,6.39,-10.06,-0.63,9.64
2020-03-02,5.58,5.71,5.77,5.4,582412,328115200.0,6.57,1.42,0.08,7.88
2020-03-03,5.65,5.74,5.96,5.61,595309,345764688.0,6.13,0.53,0.03,8.05
2020-03-04,5.6,5.9,5.94,5.54,509112,295447904.0,6.97,2.79,0.16,6.89
2020-03-05,5.93,5.83,5.97,5.72,480435,279978672.0,4.24,-1.19,-0.07,6.5
2020-03-06,5.82,6.24,6.41,5.73,1291215,802212992.0,11.66,7.03,0.41,17.47
2020-03-09,6.11,5.79,6.4,5.73,980871,598302768.0,10.74,-7.21,-0.45,13.27
2020-03-10,5.59,5.74,5.78,5.31,677758,376874032.0,8.12,-0.86,-0.05,9.17
2020-03-11,5.74,5.67,6.0,5.55,537652,309064160.0,7.84,-1.22,-0.07,7.27
2020-03-12,5.5,5.41,5.59,5.38,338435,185198177.0,3.7,-4.59,-0.26,4.58
2020-03-13,5.09,5.24,5.35,5.0,323096,167431047.0,6.47,-3.14,-0.17,4.37
2020-03-16,5.3,5.0,5.37,4.99,257682,133202884.0,7.25,-4.58,-0.24,3.49
2020-03-17,4.99,4.9,5.11,4.7,251131,122771734.0,8.2,-2.0,-0.1,3.4
2020-03-18,4.97,4.81,5.06,4.81,227029,112627750.0,5.1,-1.84,-0.09,3.07
2020-03-19,4.8,4.88,4.91,4.75,198681,95860601.0,3.33,1.46,0.07,2.69
2020-03-20,4.96,4.96,5.03,4.88,168413,83436023.0,3.07,1.64,0.08,2.28
2020-03-23,4.82,4.75,4.91,4.73,159460,76749326.0,3.63,-4.23,-0.21,2.16
2020-03-24,4.84,4.94,4.95,4.75,180463,87582385.0,4.21,4.0,0.19,2.44
2020-03-25,5.03,5.02,5.08,4.97,180605,90778055.0,2.23,1.62,0.08,2.44
2020-03-26,5.02,4.88,5.03,4.88,137201,67920882.0,2.99,-2.79,-0.14,1.86
2020-03-27,4.96,4.83,4.98,4.81,100327,49154211.0,3.48,-1.02,-0.05,1.36
2020-03-30,4.78,4.62,4.78,4.5,198294,91547211.0,5.8,-4.35,-0.21,2.68
2020-03-31,4.68,4.56,4.7,4.52,113980,52321991.0,3.9,-1.3,-0.06,1.54
2020-04-01,4.55,4.58,4.74,4.5,139108,64289238.0,5.26,0.44,0.02,1.88
2020-04-02,4.62,5.04,5.04,4.6,488119,241653010.0,9.61,10.04,0.46,6.6
2020-04-03,5.1,5.1,5.23,5.02,572403,293370240.0,4.17,1.19,0.06,7.74
2020-04-07,5.11,5.19,5.22,5.05,376775,194378042.0,3.33,1.76,0.09,5.1
2020-04-08,5.12,5.17,5.22,5.07,243744,125403781.0,2.89,-0.39,-0.02,3.3
2020-04-09,5.2,5.19,5.28,5.15,278779,145120264.0,2.51,0.39,0.02,3.77
2020-04-10,5.16,5.02,5.18,5.0,254416,128971060.0,3.47,-3.28,-0.17,3.44
2020-04-13,5.05,5.23,5.33,4.98,350790,180833255.0,6.97,4.18,0.21,4.74
2020-04-14,5.2,5.19,5.25,5.1,281579,145521071.0,2.87,-0.76,-0.04,3.81
2020-04-15,5.25,5.39,5.55,5.19,534275,287144848.0,6.94,3.85,0.2,7.23
2020-04-16,5.31,5.36,5.46,5.29,310841,166801982.0,3.15,-0.56,-0.03,4.2
2020-04-17,5.36,5.39,5.48,5.33,269106,145408790.0,2.8,0.56,0.03,3.64
2020-04-20,5.42,5.65,5.66,5.42,384397,214542270.0,4.45,4.82,0.26,5.2
2020-04-21,5.57,5.7,5.87,5.51,444880,253443365.0,6.37,0.88,0.05,6.02
2020-04-22,5.69,5.8,5.85,5.64,317267,183529818.0,3.68,1.75,0.1,4.29
2020-04-23,5.81,5.98,6.06,5.75,502461,298519888.0,5.34,3.1,0.18,6.8
2020-04-24,6.0,5.67,6.02,5.6,471027,271922560.0,7.02,-5.18,-0.31,6.37
2020-04-27,5.74,5.67,5.84,5.56,272985,156269408.0,4.94,0.0,0.0,3.69
2020-04-28,5.7,5.48,5.7,5.17,371325,203024584.0,9.35,-3.35,-0.19,5.02
2020-04-29,5.48,5.33,5.55,5.33,207612,112546224.0,4.01,-2.74,-0.15,2.81
2020-04-30,5.39,5.47,5.54,5.37,222521,121457823.0,3.19,2.63,0.14,3.01
2020-05-06,5.43,5.57,5.59,5.4,242935,133880590.0,3.47,1.83,0.1,3.29
2020-05-07,5.56,5.5,5.7,5.48,265553,148645543.0,3.95,-1.26,-0.07,3.59
