日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,20.43,20.85,20.98,20.35,360380,747108512.0,3.1,2.76,0.56,3.59
2020-01-03,20.83,20.9,21.25,20.81,334420,702342928.0,2.11,0.24,0.05,3.33
2020-01-06,21.0,21.94,22.12,21.0,601303,1307863216.0,5.36,4.98,1.04,5.98
2020-01-07,22.01,22.19,22.21,21.7,398298,876196704.0,2.32,1.14,0.25,3.96
2020-01-08,21.98,21.8,22.5,21.7,415672,916102432.0,3.61,-1.76,-0.39,4.14
2020-01-09,22.3,22.99,23.05,22.08,465157,1054101920.0,4.45,5.46,1.19,4.63
2020-01-10,23.0,22.7,23.18,22.48,300989,685031792.0,3.04,-1.26,-0.29,2.99
2020-01-13,22.79,23.03,23.24,22.61,322320,739946608.0,2.78,1.45,0.33,3.21
2020-01-14,23.0,22.55,23.0,22.22,375117,848752224.0,3.39,-2.08,-0.48,3.73
2020-01-15,22.53,22.74,22.95,22.36,329890,748618416.0,2.62,0.84,0.19,3.28
2020-01-16,22.74,23.47,23.49,22.54,460973,1064596400.0,4.18,3.21,0.73,4.59
2020-01-17,23.4,22.22,23.42,22.13,576302,1306555248.0,5.5,-5.33,-1.25,5.73
2020-01-20,22.03,22.79,23.13,21.88,409372,929482240.0,5.63,2.57,0.57,4.07
2020-01-21,22.9,22.71,23.2,22.47,324911,740873168.0,3.2,-0.35,-0.08,3.23
2020-01-22,22.6,24.08,24.13,22.27,632759,1477294096.0,8.19,6.03,1.37,6.29
2020-01-23,22.03,22.12,23.38,21.67,914542,2052730496.0,7.1,-8.14,-1.96,9.1
2020-02-03,19.91,19.91,19.91,19.91,64649,128716159.0,0.0,-9.99,-2.21,0.64
2020-02-04,17.92,19.33,19.82,17.92,696080,1321461792.0,9.54,-2.91,-0.58,6.92
2020-02-05,19.8,20.95,21.26,19.8,654503,1350940528.0,7.55,8.38,1.62,6.51
2020-02-06,20.9,21.21,21.48,20.5,562521,1190350432.0,4.68,1.24,0.26,5.6
