日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,4.08,4.08,4.1,4.05,113675,46337619.0,1.24,0.99,0.04,1.2
2020-01-03,4.08,4.06,4.12,4.03,101136,41115573.0,2.21,-0.49,-0.02,1.07
2020-01-06,4.04,4.06,4.1,4.01,94017,38171050.0,2.22,0.0,0.0,1.0
2020-01-07,4.07,4.1,4.1,4.06,103631,42294420.0,0.99,0.99,0.04,1.1
2020-01-08,4.07,4.0,4.09,3.99,108911,43996834.0,2.44,-2.44,-0.1,1.15
2020-01-09,4.03,4.04,4.06,4.02,75425,30447146.0,1.0,1.0,0.04,0.8
2020-01-10,4.06,4.04,4.06,4.01,51306,20696529.0,1.24,0.0,0.0,0.54
2020-01-13,4.03,4.07,4.07,4.01,48690,19672804.0,1.49,0.74,0.03,0.52
2020-01-14,4.07,4.08,4.09,4.06,76727,31285000.0,0.74,0.25,0.01,0.81
2020-01-15,4.06,4.03,4.08,4.02,47469,19169541.0,1.47,-1.23,-0.05,0.5
2020-01-16,4.04,4.01,4.04,3.99,46576,18694559.0,1.24,-0.5,-0.02,0.49
2020-01-17,4.02,3.96,4.04,3.95,61814,24664312.0,2.24,-1.25,-0.05,0.66
2020-01-20,3.96,4.09,4.09,3.94,89273,35962460.0,3.79,3.28,0.13,0.95
2020-01-21,4.13,4.28,4.32,4.07,329685,137748683.0,6.11,4.65,0.19,3.49
2020-01-22,4.24,4.07,4.24,4.06,249361,102671715.0,4.21,-4.91,-0.21,2.64
2020-01-23,4.1,4.03,4.21,3.97,189269,77496690.0,5.9,-0.98,-0.04,2.01
2020-02-03,4.03,3.63,4.03,3.63,339890,129252911.0,9.93,-9.93,-0.4,3.6
2020-02-04,3.59,3.99,3.99,3.59,320911,123507927.0,11.02,9.92,0.36,3.4
2020-02-05,4.12,4.2,4.27,4.04,528555,219634591.0,5.76,5.26,0.21,5.6
2020-02-06,4.21,4.41,4.54,4.09,572498,249095711.0,10.71,5.0,0.21,6.07
2020-02-07,4.43,4.7,4.78,4.23,679900,306726192.0,12.47,6.58,0.29,7.21
2020-02-10,4.65,4.46,4.65,4.35,486174,217958200.0,6.38,-5.11,-0.24,5.15
2020-02-11,4.36,4.27,4.39,4.2,303241,129801612.0,4.26,-4.26,-0.19,3.21
2020-02-12,4.23,4.28,4.31,4.19,198513,84329760.0,2.81,0.23,0.01,2.1
2020-02-13,4.28,4.18,4.28,4.11,236598,98997489.0,3.97,-2.34,-0.1,2.51
2020-02-14,4.14,4.16,4.18,4.1,159695,66075687.0,1.91,-0.48,-0.02,1.69
2020-02-17,4.16,4.28,4.29,4.13,245705,104304630.0,3.85,2.88,0.12,2.6
2020-02-18,4.23,4.26,4.28,4.2,196301,83234684.0,1.87,-0.47,-0.02,2.08
2020-02-19,4.24,4.12,4.24,4.12,206009,86246181.0,2.82,-3.29,-0.14,2.18
2020-02-20,4.12,4.21,4.22,4.1,182120,75716256.0,2.91,2.18,0.09,1.93
2020-02-21,4.2,4.19,4.26,4.17,180293,75741733.0,2.14,-0.48,-0.02,1.91
2020-02-24,4.19,4.32,4.34,4.17,280727,120474833.0,4.06,3.1,0.13,2.98
2020-02-25,4.24,4.3,4.31,4.15,253896,107880011.0,3.7,-0.46,-0.02,2.69
2020-02-26,4.24,4.38,4.48,4.2,366868,159136693.0,6.51,1.86,0.08,3.89
2020-02-27,4.43,4.51,4.54,4.33,403867,179422419.0,4.79,2.97,0.13,4.28
2020-02-28,4.41,4.52,4.78,4.35,739821,341578640.0,9.53,0.22,0.01,7.84
2020-03-02,4.66,4.61,4.75,4.48,529980,244857395.0,5.97,1.99,0.09,5.62
2020-03-03,4.55,4.57,4.67,4.49,443094,201950995.0,3.9,-0.87,-0.04,4.7
2020-03-04,4.54,4.51,4.6,4.41,292322,131065060.0,4.16,-1.31,-0.06,3.1
2020-03-05,4.54,4.53,4.56,4.44,278820,125468519.0,2.66,0.44,0.02,2.96
2020-03-06,4.5,4.98,4.98,4.46,686892,330022880.0,11.48,9.93,0.45,7.28
2020-03-09,5.08,5.13,5.48,5.0,1094607,572374656.0,9.64,3.01,0.15,11.6
2020-03-10,4.88,4.82,4.94,4.62,695789,331159376.0,6.24,-6.04,-0.31,7.38
2020-03-11,4.76,4.7,4.87,4.66,391396,185854985.0,4.36,-2.49,-0.12,4.15
2020-03-12,4.67,4.5,4.68,4.47,321309,146077847.0,4.47,-4.26,-0.2,3.41
2020-03-13,4.22,4.27,4.38,4.14,312024,132715687.0,5.33,-5.11,-0.23,3.31
2020-03-16,4.32,4.27,4.52,4.22,317170,139227220.0,7.03,0.0,0.0,3.36
2020-03-17,4.22,4.15,4.3,4.01,226310,93302067.0,6.79,-2.81,-0.12,2.4
2020-03-18,4.18,4.15,4.33,4.14,217712,92112092.0,4.58,0.0,0.0,2.31
2020-03-19,4.1,4.15,4.2,4.05,148321,61048602.0,3.61,0.0,0.0,1.57
2020-03-20,4.18,4.19,4.22,4.12,124579,51942180.0,2.41,0.96,0.04,1.32
2020-03-23,4.11,3.97,4.15,3.94,141922,57520522.0,5.01,-5.25,-0.22,1.5
2020-03-24,4.03,4.08,4.19,4.0,122120,49598901.0,4.79,2.77,0.11,1.29
2020-03-25,4.16,4.15,4.18,4.09,151553,62644949.0,2.21,1.72,0.07,1.61
2020-03-26,4.13,4.06,4.14,4.05,117446,48094527.0,2.17,-2.17,-0.09,1.24
