日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,24.51,24.74,24.8,24.11,197874,485704880.0,2.83,1.48,0.36,1.13
2020-01-03,24.74,24.53,24.77,24.43,139100,341939728.0,1.37,-0.85,-0.21,0.79
2020-01-06,24.42,24.38,24.52,24.09,147551,359050144.0,1.75,-0.61,-0.15,0.84
2020-01-07,24.5,24.62,24.88,24.42,146720,361358320.0,1.89,0.98,0.24,0.84
2020-01-08,24.49,24.18,24.7,24.14,122478,298122112.0,2.27,-1.79,-0.44,0.7
2020-01-09,24.36,24.47,24.61,24.28,139385,340464640.0,1.36,1.2,0.29,0.8
2020-01-10,24.53,24.97,25.0,24.47,221556,549000544.0,2.17,2.04,0.5,1.27
2020-01-13,25.01,25.09,25.23,24.77,183591,458831104.0,1.84,0.48,0.12,1.05
2020-01-14,25.2,25.01,25.3,24.87,125569,313832128.0,1.71,-0.32,-0.08,0.72
2020-01-15,25.0,24.97,25.19,24.88,84358,211076705.0,1.24,-0.16,-0.04,0.48
2020-01-16,25.02,24.68,25.07,24.65,103379,255882590.0,1.68,-1.16,-0.29,0.59
2020-01-17,24.69,22.21,24.82,22.21,885771,2009189184.0,10.58,-10.01,-2.47,5.06
2020-01-20,20.65,21.42,21.56,20.32,713861,1492867776.0,5.58,-3.56,-0.79,4.08
2020-01-21,21.31,21.99,22.25,21.15,429421,939526256.0,5.14,2.66,0.57,2.45
2020-01-22,21.99,21.39,21.99,20.95,237727,508499024.0,4.73,-2.73,-0.6,1.36
2020-01-23,21.5,20.85,21.56,20.61,227625,478157168.0,4.44,-2.52,-0.54,1.3
2020-02-03,19.78,19.23,20.28,18.82,319064,623991856.0,7.0,-7.77,-1.62,1.82
2020-02-04,19.46,20.51,20.58,19.46,358332,723085872.0,5.82,6.66,1.28,2.05
2020-02-05,20.56,21.34,21.48,20.21,430830,889714672.0,6.19,4.05,0.83,2.46
