日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,4.64,4.65,4.68,4.62,30999,14428240.0,1.29,0.22,0.01,0.26
2020-01-03,4.65,4.66,4.67,4.61,22710,10517084.0,1.29,0.22,0.01,0.19
2020-01-06,4.65,4.64,4.67,4.59,21045,9751910.0,1.72,-0.43,-0.02,0.18
2020-01-07,4.64,4.76,4.83,4.61,67196,31718202.0,4.74,2.59,0.12,0.57
2020-01-08,4.74,4.74,4.83,4.71,58990,28159733.0,2.52,-0.42,-0.02,0.5
2020-01-09,4.77,4.77,4.8,4.75,31584,15063839.0,1.05,0.63,0.03,0.27
2020-01-10,4.75,4.73,4.78,4.71,22781,10776373.0,1.47,-0.84,-0.04,0.19
2020-01-13,4.73,4.77,4.8,4.68,33569,15903166.0,2.54,0.85,0.04,0.28
2020-01-14,4.79,4.74,4.84,4.72,27988,13346002.0,2.52,-0.63,-0.03,0.24
2020-01-15,4.74,4.67,4.74,4.64,28260,13239698.0,2.11,-1.48,-0.07,0.24
2020-01-16,4.67,4.61,4.69,4.6,36985,17143451.0,1.93,-1.28,-0.06,0.31
2020-01-17,4.61,4.57,4.62,4.57,23903,10978998.0,1.08,-0.87,-0.04,0.2
2020-01-20,4.58,4.56,4.59,4.51,19979,9061762.0,1.75,-0.22,-0.01,0.17
2020-01-21,4.56,4.5,4.58,4.49,15860,7153418.0,1.97,-1.32,-0.06,0.13
2020-01-22,4.52,4.58,4.6,4.49,18535,8451775.0,2.44,1.78,0.08,0.16
2020-01-23,4.57,4.41,4.57,4.38,28647,12780383.0,4.15,-3.71,-0.17,0.24
2020-02-03,4.0,3.97,4.0,3.97,11748,4670677.0,0.68,-9.98,-0.44,0.1
2020-02-04,3.6,3.83,3.92,3.59,70256,26611294.0,8.31,-3.53,-0.14,0.6
2020-02-05,3.95,3.99,4.04,3.85,45032,17760693.0,4.96,4.18,0.16,0.38
2020-02-06,3.98,3.93,3.98,3.88,50997,20013339.0,2.51,-1.5,-0.06,0.43
2020-02-07,3.9,3.94,3.97,3.85,48355,18842197.0,3.05,0.25,0.01,0.41
2020-02-10,3.94,3.97,3.97,3.83,33706,13241076.0,3.55,0.76,0.03,0.28
2020-02-11,3.96,4.06,4.12,3.95,58775,23725835.0,4.28,2.27,0.09,0.5
