日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-01-02,6.65,6.69,6.74,6.62,139097,92848206.0,1.82,1.36,0.09,1.44
2020-01-03,6.69,6.89,6.96,6.68,250640,171295227.0,4.19,2.99,0.2,2.6
2020-01-06,6.9,6.85,6.94,6.78,179567,123268773.0,2.32,-0.58,-0.04,1.86
2020-01-07,6.84,6.87,6.9,6.81,122826,84197499.0,1.31,0.29,0.02,1.27
2020-01-08,6.86,6.77,6.94,6.73,169759,116078437.0,3.06,-1.46,-0.1,1.76
2020-01-09,6.79,6.81,6.91,6.77,122278,83471259.0,2.07,0.59,0.04,1.27
2020-01-10,6.82,6.74,6.85,6.73,87360,59096519.0,1.76,-1.03,-0.07,0.91
2020-01-13,6.78,6.87,6.87,6.75,110364,75246616.0,1.78,1.93,0.13,1.14
2020-01-14,6.87,6.87,6.91,6.83,114864,78996800.0,1.16,0.0,0.0,1.19
2020-01-15,6.89,6.8,6.89,6.75,92945,63164902.0,2.04,-1.02,-0.07,0.96
2020-01-16,6.81,6.67,6.83,6.67,80271,54037578.0,2.35,-1.91,-0.13,0.83
2020-01-17,6.67,6.62,6.72,6.6,62719,41722976.0,1.8,-0.75,-0.05,0.65
2020-01-20,6.77,6.74,6.86,6.71,104285,70691686.0,2.27,1.81,0.12,1.08
2020-01-21,6.7,6.62,6.76,6.6,89902,59884431.0,2.37,-1.78,-0.12,0.93
2020-01-22,6.67,6.66,6.7,6.52,92052,60894203.0,2.72,0.6,0.04,0.95
2020-01-23,6.83,6.69,7.15,6.65,301403,206661395.0,7.51,0.45,0.03,3.13
2020-02-03,6.92,6.95,7.1,6.02,645445,432866544.0,16.14,3.89,0.26,6.69
2020-02-04,7.0,7.45,7.49,6.78,698780,506362656.0,10.22,7.19,0.5,7.25
2020-02-05,7.44,7.83,7.87,7.28,794036,600561072.0,7.92,5.1,0.38,8.23
2020-02-06,7.95,8.6,8.61,7.71,1104578,917658448.0,11.49,9.83,0.77,11.45
2020-02-07,8.71,8.19,9.1,8.14,1009402,864117664.0,11.16,-4.77,-0.41,10.47
