day,open,high,low,close,volume
2024-05-21 13:40:00,1.88,1.89,1.88,1.89,9300
2024-05-21 13:41:00,1.88,1.89,1.88,1.89,16300
2024-05-21 13:42:00,1.89,1.89,1.88,1.89,37000
2024-05-21 13:43:00,1.88,1.89,1.88,1.88,85900
2024-05-21 13:44:00,1.89,1.89,1.88,1.89,31300
2024-05-21 13:45:00,1.89,1.89,1.88,1.89,68900
2024-05-21 13:46:00,1.89,1.89,1.88,1.88,339700
2024-05-21 13:47:00,1.88,1.89,1.88,1.88,518600
2024-05-21 13:48:00,1.89,1.89,1.88,1.88,70400
2024-05-21 13:49:00,1.89,1.89,1.88,1.88,473900
2024-05-21 13:50:00,1.88,1.89,1.88,1.89,47900
2024-05-21 13:51:00,1.88,1.89,1.88,1.88,175000
2024-05-21 13:52:00,1.89,1.89,1.88,1.89,75600
2024-05-21 13:53:00,1.88,1.89,1.88,1.88,71100
2024-05-21 13:54:00,1.89,1.89,1.88,1.88,103500
2024-05-21 13:55:00,1.89,1.89,1.88,1.89,47600
2024-05-21 13:56:00,1.89,1.89,1.88,1.89,41000
2024-05-21 13:57:00,1.88,1.88,1.88,1.88,17800
2024-05-21 13:58:00,1.88,1.88,1.88,1.88,28500
2024-05-21 13:59:00,1.88,1.89,1.88,1.88,42400
2024-05-21 14:00:00,1.88,1.89,1.88,1.89,30100
2024-05-21 14:01:00,1.88,1.89,1.88,1.88,47100
2024-05-21 14:02:00,1.88,1.88,1.88,1.88,24000
2024-05-21 14:03:00,1.88,1.89,1.88,1.88,46400
2024-05-21 14:04:00,1.88,1.89,1.88,1.88,97900
2024-05-21 14:05:00,1.88,1.89,1.88,1.88,55500
2024-05-21 14:06:00,1.88,1.89,1.88,1.88,45300
2024-05-21 14:07:00,1.88,1.89,1.88,1.88,115500
2024-05-21 14:08:00,1.88,1.89,1.88,1.88,19600
2024-05-21 14:09:00,1.89,1.89,1.88,1.89,50500
2024-05-21 14:10:00,1.89,1.89,1.88,1.89,38900
2024-05-21 14:11:00,1.88,1.89,1.88,1.88,132100
2024-05-21 14:12:00,1.88,1.89,1.88,1.88,21600
2024-05-21 14:13:00,1.88,1.89,1.88,1.88,82000
2024-05-21 14:14:00,1.88,1.89,1.88,1.88,43700
2024-05-21 14:15:00,1.88,1.89,1.88,1.88,7900
2024-05-21 14:16:00,1.88,1.89,1.88,1.89,22000
2024-05-21 14:17:00,1.88,1.88,1.88,1.88,196300
2024-05-21 14:18:00,1.88,1.89,1.88,1.88,91500
2024-05-21 14:19:00,1.89,1.89,1.88,1.89,49200
2024-05-21 14:20:00,1.88,1.89,1.88,1.89,54800
2024-05-21 14:21:00,1.89,1.89,1.88,1.89,65700
2024-05-21 14:22:00,1.88,1.89,1.88,1.88,196000
2024-05-21 14:23:00,1.88,1.89,1.87,1.87,1255700
2024-05-21 14:24:00,1.88,1.88,1.87,1.88,37800
2024-05-21 14:25:00,1.88,1.88,1.87,1.88,36600
2024-05-21 14:26:00,1.88,1.89,1.87,1.88,339900
2024-05-21 14:27:00,1.88,1.89,1.88,1.89,42000
2024-05-21 14:28:00,1.89,1.89,1.88,1.88,6600
2024-05-21 14:29:00,1.89,1.89,1.88,1.89,2800
2024-05-21 14:30:00,1.89,1.89,1.88,1.89,63900
2024-05-21 14:31:00,1.88,1.89,1.88,1.89,137400
2024-05-21 14:32:00,1.88,1.89,1.88,1.88,108300
2024-05-21 14:33:00,1.88,1.89,1.88,1.88,69200
