day,open,high,low,close,volume
2024-05-21 13:19:00,5.5,5.5,5.5,5.5,100
2024-05-21 13:20:00,5.5,5.5,5.5,5.5,200
2024-05-21 13:21:00,5.5,5.5,5.5,5.5,28100
2024-05-21 13:22:00,5.5,5.5,5.5,5.5,1100
2024-05-21 13:23:00,5.5,5.5,5.5,5.5,900
2024-05-21 13:24:00,5.5,5.5,5.5,5.5,200
2024-05-21 13:25:00,5.5,5.5,5.5,5.5,600
2024-05-21 13:26:00,5.5,5.5,5.5,5.5,1200
2024-05-21 13:28:00,5.5,5.5,5.5,5.5,700
2024-05-21 13:29:00,5.5,5.5,5.5,5.5,1000
2024-05-21 13:30:00,5.5,5.5,5.5,5.5,1100
2024-05-21 13:34:00,5.5,5.5,5.5,5.5,100
2024-05-21 13:35:00,5.5,5.5,5.5,5.5,500
2024-05-21 13:36:00,5.5,5.5,5.5,5.5,5800
2024-05-21 13:37:00,5.5,5.5,5.5,5.5,1000
2024-05-21 13:38:00,5.5,5.5,5.5,5.5,1100
2024-05-21 13:39:00,5.5,5.5,5.5,5.5,600
2024-05-21 13:40:00,5.5,5.5,5.5,5.5,2300
2024-05-21 13:41:00,5.5,5.5,5.5,5.5,1000
2024-05-21 13:43:00,5.5,5.5,5.5,5.5,900
2024-05-21 13:45:00,5.5,5.5,5.5,5.5,300
2024-05-21 13:49:00,5.5,5.5,5.5,5.5,300
2024-05-21 13:50:00,5.5,5.5,5.5,5.5,36000
2024-05-21 13:53:00,5.5,5.5,5.5,5.5,300
2024-05-21 13:55:00,5.5,5.5,5.5,5.5,1600
2024-05-21 13:56:00,5.5,5.5,5.5,5.5,19700
2024-05-21 13:57:00,5.5,5.5,5.5,5.5,100
2024-05-21 13:58:00,5.5,5.5,5.5,5.5,1500
2024-05-21 14:01:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:02:00,5.5,5.5,5.5,5.5,1300
2024-05-21 14:06:00,5.5,5.5,5.5,5.5,1600
2024-05-21 14:07:00,5.5,5.5,5.5,5.5,4374
2024-05-21 14:08:00,5.5,5.5,5.5,5.5,1500
2024-05-21 14:09:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:10:00,5.5,5.5,5.5,5.5,200
2024-05-21 14:11:00,5.5,5.5,5.5,5.5,5000
2024-05-21 14:12:00,5.5,5.5,5.5,5.5,4200
2024-05-21 14:13:00,5.5,5.5,5.5,5.5,2900
2024-05-21 14:14:00,5.5,5.5,5.5,5.5,300
2024-05-21 14:15:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:16:00,5.5,5.5,5.5,5.5,1800
2024-05-21 14:17:00,5.5,5.5,5.5,5.5,3300
2024-05-21 14:18:00,5.5,5.5,5.5,5.5,4900
2024-05-21 14:20:00,5.5,5.5,5.5,5.5,3200
2024-05-21 14:21:00,5.5,5.5,5.5,5.5,900
2024-05-21 14:22:00,5.5,5.5,5.5,5.5,300
2024-05-21 14:23:00,5.5,5.5,5.5,5.5,400
2024-05-21 14:25:00,5.5,5.5,5.5,5.5,5500
2024-05-21 14:26:00,5.5,5.5,5.5,5.5,6000
2024-05-21 14:27:00,5.5,5.5,5.5,5.5,4400
2024-05-21 14:29:00,5.5,5.5,5.5,5.5,200
2024-05-21 14:30:00,5.5,5.5,5.5,5.5,7700
2024-05-21 14:31:00,5.5,5.5,5.5,5.5,1300
2024-05-21 14:32:00,5.5,5.5,5.5,5.5,105300
2024-05-21 14:34:00,5.5,5.5,5.5,5.5,700
2024-05-21 14:35:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:36:00,5.5,5.5,5.5,5.5,50100
2024-05-21 14:37:00,5.5,5.5,5.5,5.5,500
2024-05-21 14:42:00,5.5,5.5,5.5,5.5,2000
2024-05-21 14:43:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:44:00,5.5,5.5,5.5,5.5,17000
2024-05-21 14:45:00,5.5,5.5,5.5,5.5,1100
2024-05-21 14:46:00,5.5,5.5,5.5,5.5,100
2024-05-21 14:47:00,5.5,5.5,5.5,5.5,600
2024-05-21 14:48:00,5.5,5.5,5.5,5.5,76200
2024-05-21 14:50:00,5.5,5.5,5.5,5.5,45300
2024-05-21 14:51:00,5.5,5.5,5.5,5.5,6200
2024-05-21 14:52:00,5.5,5.5,5.5,5.5,1600
2024-05-21 14:53:00,5.5,5.5,5.5,5.5,48400
2024-05-21 14:54:00,5.5,5.5,5.5,5.5,15600
2024-05-21 14:55:00,5.5,5.5,5.5,5.5,1400
2024-05-21 14:56:00,5.5,5.5,5.5,5.5,8800
2024-05-21 14:57:00,5.5,5.5,5.5,5.5,5100
2024-05-21 15:00:00,5.5,5.5,5.5,5.5,26800
2024-05-22 09:31:00,6.04,6.04,5.881313628899836,6.04,15574850
2024-05-22 09:32:00,6.04,6.04,6.04,6.04,158800
2024-05-22 09:33:00,6.04,6.04,6.04,6.04,88400
2024-05-22 09:34:00,6.04,6.04,6.04,6.04,47900
2024-05-22 09:35:00,6.04,6.04,6.04,6.04,80200
2024-05-22 09:36:00,6.04,6.04,6.04,6.04,225000
2024-05-22 09:37:00,6.04,6.04,6.04,6.04,80500
2024-05-22 09:38:00,6.04,6.04,6.04,6.04,93700
2024-05-22 09:39:00,6.04,6.04,6.04,6.04,77900
2024-05-22 09:40:00,6.04,6.04,6.04,6.04,118300
2024-05-22 09:41:00,6.04,6.04,6.04,6.04,99500
2024-05-22 09:42:00,6.04,6.04,6.04,6.04,4700
2024-05-22 09:43:00,6.04,6.04,6.04,6.04,13500
2024-05-22 09:44:00,6.04,6.04,6.04,6.04,19800
2024-05-22 09:45:00,6.04,6.04,6.04,6.04,82100
2024-05-22 09:46:00,6.04,6.04,6.04,6.04,21200
2024-05-22 09:47:00,6.04,6.04,6.04,6.04,4000
2024-05-22 09:48:00,6.04,6.04,6.04,6.04,59300
2024-05-22 09:49:00,6.04,6.04,6.04,6.04,4900
2024-05-22 09:50:00,6.04,6.04,6.04,6.04,10200
2024-05-22 09:51:00,6.04,6.04,6.04,6.04,4600
2024-05-22 09:52:00,6.04,6.04,6.04,6.04,4900
2024-05-22 09:53:00,6.04,6.04,6.04,6.04,15600
2024-05-22 09:54:00,6.04,6.04,6.04,6.04,8500
2024-05-22 09:55:00,6.04,6.04,6.04,6.04,13400
2024-05-22 09:56:00,6.04,6.04,6.04,6.04,15200
2024-05-22 09:57:00,6.04,6.04,6.04,6.04,4000
2024-05-22 09:58:00,6.04,6.04,6.04,6.04,4100
2024-05-22 09:59:00,6.04,6.04,6.04,6.04,4200
2024-05-22 10:00:00,6.04,6.04,6.04,6.04,26300
2024-05-22 10:01:00,6.04,6.04,6.04,6.04,4500
2024-05-22 10:02:00,6.04,6.04,6.04,6.04,17200
2024-05-22 10:03:00,6.04,6.04,6.04,6.04,39000
2024-05-22 10:04:00,6.04,6.04,6.04,6.04,28300
2024-05-22 10:05:00,6.04,6.04,6.04,6.04,13200
2024-05-22 10:06:00,6.04,6.04,6.04,6.04,6000
2024-05-22 10:07:00,6.04,6.04,6.04,6.04,7600
2024-05-22 10:08:00,6.04,6.04,6.04,6.04,1900
2024-05-22 10:09:00,6.04,6.04,6.04,6.04,12100
2024-05-22 10:10:00,6.04,6.04,6.04,6.04,2300
2024-05-22 10:11:00,6.04,6.04,6.04,6.04,200
2024-05-22 10:12:00,6.04,6.04,6.04,6.04,1400
2024-05-22 10:13:00,6.04,6.04,6.04,6.04,1000
2024-05-22 10:14:00,6.04,6.04,6.04,6.04,1200
2024-05-22 10:15:00,6.04,6.04,6.04,6.04,21000
2024-05-22 10:16:00,6.04,6.04,6.04,6.04,11800
2024-05-22 10:17:00,6.04,6.04,6.04,6.04,5100
2024-05-22 10:18:00,6.04,6.04,6.04,6.04,510200
2024-05-22 10:19:00,6.04,6.04,6.04,6.04,20300
2024-05-22 10:20:00,6.04,6.04,6.04,6.04,16600
2024-05-22 10:21:00,6.04,6.04,6.04,6.04,12300
2024-05-22 10:22:00,6.04,6.04,6.04,6.04,3900
2024-05-22 10:23:00,6.04,6.04,6.04,6.04,39600
2024-05-22 10:24:00,6.04,6.04,6.04,6.04,11200
2024-05-22 10:25:00,6.04,6.04,6.04,6.04,7800
2024-05-22 10:26:00,6.04,6.04,6.04,6.04,25600
2024-05-22 10:27:00,6.04,6.04,6.04,6.04,4100
2024-05-22 10:28:00,6.04,6.04,6.04,6.04,16400
2024-05-22 10:29:00,6.04,6.04,6.04,6.04,1900
2024-05-22 10:30:00,6.04,6.04,6.04,6.04,9600
2024-05-22 10:31:00,6.04,6.04,6.04,6.04,38300
2024-05-22 10:32:00,6.04,6.04,6.04,6.04,3700
2024-05-22 10:33:00,6.04,6.04,6.04,6.04,88500
2024-05-22 10:34:00,6.04,6.04,6.04,6.04,10500
2024-05-22 10:35:00,6.04,6.04,6.04,6.04,1200
2024-05-22 10:37:00,6.04,6.04,6.04,6.04,800
2024-05-22 10:38:00,6.04,6.04,6.04,6.04,1700
2024-05-22 10:39:00,6.04,6.04,6.04,6.04,5760
2024-05-22 10:40:00,6.04,6.04,6.04,6.04,800
2024-05-22 10:41:00,6.04,6.04,6.04,6.04,3000
2024-05-22 10:42:00,6.04,6.04,6.04,6.04,500
2024-05-22 10:43:00,6.04,6.04,6.04,6.04,7100
2024-05-22 10:44:00,6.04,6.04,6.04,6.04,100
2024-05-22 10:45:00,6.04,6.04,6.04,6.04,4700
2024-05-22 10:46:00,6.04,6.04,6.04,6.04,900
2024-05-22 10:48:00,6.04,6.04,6.04,6.04,5700
2024-05-22 10:49:00,6.04,6.04,6.04,6.04,1300
2024-05-22 10:50:00,6.04,6.04,6.04,6.04,1200
2024-05-22 10:51:00,6.04,6.04,6.04,6.04,34500
2024-05-22 10:52:00,6.04,6.04,6.04,6.04,1200
2024-05-22 10:53:00,6.04,6.04,6.04,6.04,4300
2024-05-22 10:54:00,6.04,6.04,6.04,6.04,2200
2024-05-22 10:55:00,6.04,6.04,6.04,6.04,800
2024-05-22 10:56:00,6.04,6.04,6.04,6.04,23400
2024-05-22 10:57:00,6.04,6.04,6.04,6.04,800
2024-05-22 10:58:00,6.04,6.04,6.04,6.04,600
2024-05-22 10:59:00,6.04,6.04,6.04,6.04,900
2024-05-22 11:00:00,6.04,6.04,6.04,6.04,300
2024-05-22 11:01:00,6.04,6.04,6.04,6.04,800
2024-05-22 11:02:00,6.04,6.04,6.04,6.04,2400
2024-05-22 11:03:00,6.04,6.04,6.04,6.04,900
2024-05-22 11:04:00,6.04,6.04,6.04,6.04,43500
2024-05-22 11:05:00,6.04,6.04,6.04,6.04,23200
2024-05-22 11:06:00,6.04,6.04,6.04,6.04,1100
2024-05-22 11:07:00,6.04,6.04,6.04,6.04,1900
2024-05-22 11:08:00,6.04,6.04,6.04,6.04,1400
2024-05-22 11:09:00,6.04,6.04,6.04,6.04,10100
2024-05-22 11:10:00,6.04,6.04,6.04,6.04,3650
2024-05-22 11:11:00,6.04,6.04,6.04,6.04,25700
2024-05-22 11:12:00,6.04,6.04,6.04,6.04,1900
2024-05-22 11:13:00,6.04,6.04,6.04,6.04,4400
2024-05-22 11:14:00,6.04,6.04,6.04,6.04,2300
2024-05-22 11:15:00,6.04,6.04,6.04,6.04,4700
2024-05-22 11:16:00,6.04,6.04,6.04,6.04,1100
2024-05-22 11:17:00,6.04,6.04,6.04,6.04,5600
2024-05-22 11:18:00,6.04,6.04,6.04,6.04,21600
2024-05-22 11:19:00,6.04,6.04,6.04,6.04,900
2024-05-22 11:20:00,6.04,6.04,6.04,6.04,6000
2024-05-22 11:21:00,6.04,6.04,6.04,6.04,3400
2024-05-22 11:22:00,6.04,6.04,6.04,6.04,5000
2024-05-22 11:23:00,6.04,6.04,6.04,6.04,900
2024-05-22 11:24:00,6.04,6.04,6.04,6.04,700
2024-05-22 11:25:00,6.04,6.04,6.04,6.04,800
2024-05-22 11:26:00,6.04,6.04,6.04,6.04,700
2024-05-22 11:27:00,6.04,6.04,6.04,6.04,700
2024-05-22 11:28:00,6.04,6.04,6.04,6.04,800
2024-05-22 11:29:00,6.04,6.04,6.04,6.04,700
2024-05-22 11:30:00,6.04,6.04,6.04,6.04,1100
2024-05-22 13:01:00,6.04,6.04,6.04,6.04,100300
2024-05-22 13:03:00,6.04,6.04,6.04,6.04,200
2024-05-22 13:04:00,6.04,6.04,6.04,6.04,2200
2024-05-22 13:05:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:06:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:07:00,6.04,6.04,6.04,6.04,19500
2024-05-22 13:08:00,6.04,6.04,6.04,6.04,31100
2024-05-22 13:09:00,6.04,6.04,6.04,6.04,8600
2024-05-22 13:10:00,6.04,6.04,6.04,6.04,4500
2024-05-22 13:11:00,6.04,6.04,6.04,6.04,5400
2024-05-22 13:12:00,6.04,6.04,6.04,6.04,10100
2024-05-22 13:13:00,6.04,6.04,6.04,6.04,1300
2024-05-22 13:14:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:15:00,6.04,6.04,6.04,6.04,100
2024-05-22 13:16:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:17:00,6.04,6.04,6.04,6.04,1600
2024-05-22 13:19:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:20:00,6.04,6.04,6.04,6.04,900
2024-05-22 13:21:00,6.04,6.04,6.04,6.04,4000
2024-05-22 13:22:00,6.04,6.04,6.04,6.04,400
2024-05-22 13:23:00,6.04,6.04,6.04,6.04,1000
2024-05-22 13:24:00,6.04,6.04,6.04,6.04,700
2024-05-22 13:25:00,6.04,6.04,6.04,6.04,100
2024-05-22 13:26:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:28:00,6.04,6.04,6.04,6.04,700
2024-05-22 13:29:00,6.04,6.04,6.04,6.04,2800
2024-05-22 13:30:00,6.04,6.04,6.04,6.04,400
2024-05-22 13:31:00,6.04,6.04,6.04,6.04,750
2024-05-22 13:33:00,6.04,6.04,6.04,6.04,1100
2024-05-22 13:34:00,6.04,6.04,6.04,6.04,900
2024-05-22 13:35:00,6.04,6.04,6.04,6.04,1600
2024-05-22 13:36:00,6.04,6.04,6.04,6.04,900
2024-05-22 13:37:00,6.04,6.04,6.04,6.04,900
2024-05-22 13:38:00,6.04,6.04,6.04,6.04,3600
2024-05-22 13:39:00,6.04,6.04,6.04,6.04,1000
2024-05-22 13:40:00,6.04,6.04,6.04,6.04,5300
2024-05-22 13:41:00,6.04,6.04,6.04,6.04,700
2024-05-22 13:42:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:43:00,6.04,6.04,6.04,6.04,1100
2024-05-22 13:44:00,6.04,6.04,6.04,6.04,3200
2024-05-22 13:45:00,6.04,6.04,6.04,6.04,2900
2024-05-22 13:46:00,6.04,6.04,6.04,6.04,1500
2024-05-22 13:47:00,6.04,6.04,6.04,6.04,800
2024-05-22 13:48:00,6.04,6.04,6.04,6.04,1000
2024-05-22 13:49:00,6.04,6.04,6.04,6.04,5200
2024-05-22 13:50:00,6.04,6.04,6.04,6.04,18300
2024-05-22 13:51:00,6.04,6.04,6.04,6.04,1400
2024-05-22 13:52:00,6.04,6.04,6.04,6.04,300
2024-05-22 13:53:00,6.04,6.04,6.04,6.04,1000
2024-05-22 13:54:00,6.04,6.04,6.04,6.04,4600
2024-05-22 13:55:00,6.04,6.04,6.04,6.04,500
2024-05-22 13:56:00,6.04,6.04,6.04,6.04,1700
2024-05-22 13:57:00,6.04,6.04,6.04,6.04,900
2024-05-22 13:58:00,6.04,6.04,6.04,6.04,400
2024-05-22 13:59:00,6.04,6.04,6.04,6.04,2100
2024-05-22 14:00:00,6.04,6.04,6.04,6.04,1300
2024-05-22 14:01:00,6.04,6.04,6.04,6.04,200
2024-05-22 14:02:00,6.04,6.04,6.04,6.04,1000
2024-05-22 14:03:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:04:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:05:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:06:00,6.04,6.04,6.04,6.04,9700
2024-05-22 14:07:00,6.04,6.04,6.04,6.04,1300
2024-05-22 14:08:00,6.04,6.04,6.04,6.04,5800
2024-05-22 14:09:00,6.04,6.04,6.04,6.04,800
2024-05-22 14:10:00,6.04,6.04,6.04,6.04,400
2024-05-22 14:11:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:12:00,6.04,6.04,6.04,6.04,4200
2024-05-22 14:13:00,6.04,6.04,6.04,6.04,900
2024-05-22 14:14:00,6.04,6.04,6.04,6.04,200
2024-05-22 14:15:00,6.04,6.04,6.04,6.04,800
2024-05-22 14:16:00,6.04,6.04,6.04,6.04,800
2024-05-22 14:18:00,6.04,6.04,6.04,6.04,900
2024-05-22 14:19:00,6.04,6.04,6.04,6.04,800
2024-05-22 14:20:00,6.04,6.04,6.04,6.04,5300
2024-05-22 14:21:00,6.04,6.04,6.04,6.04,3800
2024-05-22 14:22:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:24:00,6.04,6.04,6.04,6.04,5600
2024-05-22 14:25:00,6.04,6.04,6.04,6.04,6100
2024-05-22 14:26:00,6.04,6.04,6.04,6.04,3300
2024-05-22 14:27:00,6.04,6.04,6.04,6.04,700
2024-05-22 14:28:00,6.04,6.04,6.04,6.04,1900
2024-05-22 14:29:00,6.04,6.04,6.04,6.04,40300
2024-05-22 14:30:00,6.04,6.04,6.04,6.04,38800
2024-05-22 14:31:00,6.04,6.04,6.04,6.04,1000
2024-05-22 14:32:00,6.04,6.04,6.04,6.04,1100
2024-05-22 14:33:00,6.04,6.04,6.04,6.04,900
2024-05-22 14:34:00,6.04,6.04,6.04,6.04,6900
2024-05-22 14:35:00,6.04,6.04,6.04,6.04,4800
2024-05-22 14:36:00,6.04,6.04,6.04,6.04,1000
2024-05-22 14:37:00,6.04,6.04,6.04,6.04,1500
2024-05-22 14:38:00,6.04,6.04,6.04,6.04,3800
2024-05-22 14:39:00,6.04,6.04,6.04,6.04,4900
2024-05-22 14:40:00,6.04,6.04,6.04,6.04,118500
2024-05-22 14:41:00,6.04,6.04,6.04,6.04,161000
2024-05-22 14:42:00,6.04,6.04,6.04,6.04,3000
2024-05-22 14:43:00,6.04,6.04,6.04,6.04,200
2024-05-22 14:44:00,6.04,6.04,6.04,6.04,33900
2024-05-22 14:45:00,6.04,6.04,6.04,6.04,6100
2024-05-22 14:46:00,6.04,6.04,6.04,6.04,3100
2024-05-22 14:47:00,6.04,6.04,6.04,6.04,1700
2024-05-22 14:48:00,6.04,6.04,6.04,6.04,1000
2024-05-22 14:49:00,6.04,6.04,6.04,6.04,2200
2024-05-22 14:50:00,6.04,6.04,6.04,6.04,4000
2024-05-22 14:51:00,6.04,6.04,6.04,6.04,2700
2024-05-22 14:52:00,6.04,6.04,6.04,6.04,15200
2024-05-22 14:53:00,6.04,6.04,6.04,6.04,2600
2024-05-22 14:54:00,6.04,6.04,6.04,6.04,44100
2024-05-22 14:55:00,6.04,6.04,6.04,6.04,12300
2024-05-22 14:56:00,6.04,6.04,6.04,6.04,4400
2024-05-22 14:57:00,6.04,6.04,6.04,6.04,127600
2024-05-22 15:00:00,6.04,6.04,6.04,6.04,264300
2024-05-23 09:31:00,6.646825396825397,6.646825396825397,5.763888888888888,6.091269841269841,16063300
2024-05-23 09:32:00,6.091269841269841,6.30952380952381,5.882936507936508,5.972222222222222,4411500
2024-05-23 09:33:00,6.011904761904762,6.190476190476191,5.853174603174604,5.8730158730158735,2352500
2024-05-23 09:34:00,5.8730158730158735,5.912698412698413,5.436507936507937,5.436507936507937,5903900
2024-05-23 09:35:00,5.436507936507937,5.753968253968254,5.436507936507937,5.694444444444445,2299700
2024-05-23 09:36:00,5.704365079365079,5.853174603174604,5.525793650793651,5.615079365079366,1830900
2024-05-23 09:37:00,5.615079365079366,5.734126984126984,5.555555555555555,5.714285714285714,1474900
2024-05-23 09:38:00,5.704365079365079,5.714285714285714,5.565476190476191,5.5853174603174605,1857300
2024-05-23 09:39:00,5.5853174603174605,5.615079365079366,5.496031746031746,5.505952380952381,2308150
2024-05-23 09:40:00,5.505952380952381,5.634920634920634,5.496031746031746,5.615079365079366,833300
2024-05-23 09:41:00,5.595238095238095,5.644841269841271,5.565476190476191,5.60515873015873,824600
2024-05-23 09:42:00,5.615079365079366,5.615079365079366,5.486111111111112,5.535714285714286,1563200
2024-05-23 09:43:00,5.535714285714286,5.60515873015873,5.515873015873016,5.535714285714286,1131600
2024-05-23 09:44:00,5.545634920634921,5.575396825396826,5.535714285714286,5.565476190476191,539900
2024-05-23 09:45:00,5.565476190476191,5.575396825396826,5.466269841269841,5.476190476190476,1347700
2024-05-23 09:46:00,5.476190476190476,5.525793650793651,5.476190476190476,5.515873015873016,541300
2024-05-23 09:47:00,5.515873015873016,5.535714285714286,5.486111111111112,5.525793650793651,564700
